text,label
assigning a value to a life is a destructive act lives intrinsically do not have a tangible valuenon_hope_speech,1
every life matters no one should die from police brutalitynon_hope_speech,1
blm needs our white community to survive farmers to union workers to truckers all providing living conditions dont get it twisted unless u n antifa want to live side by side go ahead lmao awkwardnon_hope_speech,1
and white sold there own look it up slave means slavic and its russian u idiotnon_hope_speech,1
at first i thought the girl was a guy i feel bad but she did say i disagree with homosexuality you cant do datnon_hope_speech,1
fish coz she says this to her fellow indiansnon_hope_speech,1
british need gunsyour country will disappearno more teano more biscuitsjust tribal music and gangsnon_hope_speech,1
say what bruh cmon chinese arent whitenon_hope_speech,1
victoria shiehkina thank you and amennon_hope_speech,1
haha only 30non_hope_speech,1
blm protest in european countriesnnncovid20 electric boogaloonon_hope_speech,1
stone exactlynon_hope_speech,1
how would i answer such a gotcha question id say thisnon_hope_speech,1
what a nice victimism battle non_hope_speech,1
me looking at the short haired girl after she says she doesnt agreenon_hope_speech,1
i think its time we part ways with one another in this country nothing is going to unify usnon_hope_speech,1
sinainnkim kardashian is also multimilionarenon_hope_speech,1
lets all go out stealingnon_hope_speech,1
that little boy is very wise so proud to know people out there like him existnon_hope_speech,1
im pansexual and came out of the pantrynon_hope_speech,1
how about murdering innocent babiesnon_hope_speech,1
blm called for chemical warfare when im an outsider to all of thisnon_hope_speech,1
im sorry i love black but all lives matter to menon_hope_speech,1
where are all the video of the burnt and looted family businesses and all the pictures of the people that have been murdered during these protests or do only certain black lives that have certain political beliefs matter and before you say well not all the protesters are like thatnon_hope_speech,1
savvakhs stop using color language blm is antiwhite propaganda it is racist it only increase hatred of black men to white people it makes segregation among human based on color if you want to stop racismnon_hope_speech,1
i love how youtube once again didnt notify me of this live eventnon_hope_speech,1
c most black people in america are indians not africans my father is cherokeenon_hope_speech,1
theres only 1 race the human this seems like segregationracism to menon_hope_speech,1
so who is condemning the protesters would they condemn any statues of hitler being still paraded in german squaresnon_hope_speech,1
do pigmented lives matternon_hope_speech,1
listen juan very carefullynon_hope_speech,1
black lives matter is a hypocritical scam raising millions on a platform that they themselves dont believe in i dont see this organization in chicago also affiliates with the most racist political party this country has had to endure since 1829 its a complete joke that insults our intelligencenon_hope_speech,1
the anti racists are the true racists nni was making a longer comment but my browser mysteriously stopped workingnon_hope_speech,1
therepairdude it does my dad told menon_hope_speech,1
joannot fampionona its a fucking jokennand you might as well get used to themnon_hope_speech,1
all black lives matternon_hope_speech,1
mensah sorry but i dont fall for you hypocritesnbut black lives matter onlynpretty racist bro imagine a group of whites saying their race matters onlynwhat do you think all these democrats would do to themnwould the media allow it of course it wouldnbut just not the other way around right hypocritenon_hope_speech,1
its very clear who the real racists are the ones faking hate crimesnon_hope_speech,1
your ragequit from the left will be soonnon_hope_speech,1
ever since i came out i have been told like no sleepovers with friends and i am constantly asked if i am dating a girl andnon_hope_speech,1
the business would never be bigger than the state sponsored loot that the britishnon_hope_speech,1
lilo stitch had fat polynesiansnon_hope_speech,1
i live in england and in my countrt of england only only white lives matter non_hope_speech,1
one thing i didnt know about the slave tradethe police and government troops rounded up thousands at a time of their own people and kept them locked up in horrendous condition in cages waiting months for the slave ships to arrivehundreds died because of how they were keptthey made fortunes selling their own peoplenon_hope_speech,1
her face is soooo widenon_hope_speech,1
mandalorian what god are you trying to bless me with theres many godsnon_hope_speech,1
have serious tds lol i love how triggered right wingers are by blmnon_hope_speech,1
this is truly inspirationalhope_speech,1
pal this is the truest factual statement on all these comment boardsnmakes me wonder what the political plan is that panders to and allows this hate breeding to continue always makes me think of divide and conquer and that worries menon_hope_speech,1
smith hey dummy maria botina was a russian agent that infiltrated the nra she laundered millions to trump and she went to prisonnnso is it illegal for blm to support democrats if so lock them up the way giulianis boys lev parnas and igore fruman were arrested for laundering russian cash to trump and other republicans oh i forgot fox didnt want you to know thatnon_hope_speech,1
all lives matter when did black lives stop matteringnon_hope_speech,1
that is the most pertinent comment ive read all daynon_hope_speech,1
the nwo was more important to obama than his own people reject the petrodollar become a dicatatornon_hope_speech,1
lol when the girl who you though was going to be lgbtq was the one who doesnt agree oknon_hope_speech,1
ya thatll fix everythingnon_hope_speech,1
i am a refugee from the middle east we came to canada and we had nothing we are still not that good to this day just because your not living the best life possible doesnt mean that the system is racist and stacked against you if you want to live a better life you need to work for it just as your grandfather did when he truly faced systemic racismnni understand that some people will be racist that will never change but that doesnt mean the system is racistnon_hope_speech,1
ron la manna you mean the guy who was reading from a teleprompter the entire timenon_hope_speech,1
judging others who do you think you arenon_hope_speech,1
bike is short for bichael they have reasons to disagree with that conceptnon_hope_speech,1
thelegend27 is alive have u ever met a lesbiannon_hope_speech,1
we cant change the past we can only change the futurenon_hope_speech,1
this stopped me being rasictnon_hope_speech,1
racism is a big money maker for the medias theyll never stopnon_hope_speech,1
not all lives matter evil marxist scum on the left doesnt matter at all to me i care more for an ant then all the evil marxist democratsnon_hope_speech,1
sheriff clarke spoke it clear and audiblenon_hope_speech,1
thanks for reminding people thatnon_hope_speech,1
yo every clam down im just vibing herennwhy cant we be friends nwhy cant we be friendsnwhy cant we be friendsnwhy cant we be friendsnon_hope_speech,1
i saw people saying that engineering is not a thing capable for girls from that day decided to be an engineer and shut those peoples mouthshope_speech,1
bus i found the true racistnon_hope_speech,1
yes all the color mattershope_speech,1
the way he prnounced svenska dagbladet 38non_hope_speech,1
kitty the problem is that the slogan is nothing but a statement made to speak over blm if i am wrong herenon_hope_speech,1
when my mom suggested to me to become a civil engineer i pictured myself this strong smart woman in suits designing beautiful constructions visiting the site and giving instructions to the workers it sounded pretty amazing as a girl who will be doing such things and right now im on the path to become an engineer but sometimes i really do feel lonely and discouraged though these kind of talks really inspire and sharpen me a lot thank you so much and what you are doing right now is so great debbiehope_speech,1
sheriff david clarke definitely has his finger right on the pulse of the liberal agendanon_hope_speech,1
i doubt everyone in the world would choose to be homosexual so calm down honeynon_hope_speech,1
dont be fooled by white dem they just want your votesnon_hope_speech,1
alex ignacio niggaz go skydiving without a parachutenon_hope_speech,1
as she ages she becomes older more fragile mother nature is always in chargenon_hope_speech,1
white privilege is a blessingnon_hope_speech,1
take the passport of the protestors and kick them out of the countrynon_hope_speech,1
im glad that in the place i live even if im black in the country i live dark skinned people are the majority so at least i can walk in peace live in peace and be happy about my selfnon_hope_speech,1
these conservatives all cheered when we pulled down sadams statuenon_hope_speech,1
there is a us now and stereotype was not the right word for them to usenon_hope_speech,1
thats not at all how human evolution happenednon_hope_speech,1
soo well spoken officer thank you for your servicenon_hope_speech,1
thats sad thonon_hope_speech,1
this girl is talking about how she doesnt agree with homosexuality but her haircut says otherwise non_hope_speech,1
i think that this conflict will expose the tory party for what it really isnon_hope_speech,1
what s wrong with her voicenon_hope_speech,1
im a christian and im bisexual myselfnon_hope_speech,1
the corners of her mouth with bleeding lipstick give my high anxiety can her makeup artist stop from happening thisnon_hope_speech,1
what if we were to say ablm all black lives matter not just the ones killed by cops what about those who are murdered by thug criminalsnon_hope_speech,1
its maya youre the racist onenon_hope_speech,1
girl with cuffed jeans looks a lil intimidated look at how shes shifting her legs and pointing her feet away from himnon_hope_speech,1
i saw this officer on cnn he is the best greetings from germany i would not kneel in front of him but i would give him a knighthood he deserves it non_hope_speech,1
i like this sheriff we need more of themnon_hope_speech,1
in 2020 we see clear nnon_hope_speech,1
your premise is a failure there is a clear difference between various aspects of the world and adult subject matter healthynon_hope_speech,1
have you watched the videonon_hope_speech,1
noto the contrarynon_hope_speech,1
divide and conquer politicsnon_hope_speech,1
because its a strawmannnon_hope_speech,1
коликов blm are a terrorist organisation of course everyone are racist for themnon_hope_speech,1
arab muslims were the first to use africans as slaves and last to end itnon_hope_speech,1
thanks to madonnanon_hope_speech,1
know your enemies know who enemies of humanity are the globalistsnon_hope_speech,1
i love hernon_hope_speech,1
yes do the 4non_hope_speech,1
ooo youre so edgynon_hope_speech,1
all lives matter claiming that one race matters and others dontnon_hope_speech,1
so im guessing the the next statue will be the one of nelson mandela by waterloonon_hope_speech,1
ignorant people in the governmenti saw a street war sttoped by streets gangstersthey did it with 3 wordsall life mattersneed to learn from street gangsternon_hope_speech,1
please bring vanessa and talbot pleasenon_hope_speech,1
why cant yall understand when people say black lives matter we arent saying only or just black lives were bringing awareness on how black lives are being treated and not mattered yes all lives matter but black lives matter as wellnon_hope_speech,1
black lives matter period nstop asking why you know why nit was a long time coming nand for the black and brown people being transphobic stop that because nyou are burtayin the same hate that white people do to you and us im spanish puerto rican which makes me part black its called taino its a mix lets just say anyway the trans woman get murdered like they are nothing it makes me sick as i know many and are the best kind of humans yall will ever want to meet but the black lives matter have been doing this since 2013 nlike i said a long time coming i thought it would have happened soonernon_hope_speech,1
loved this so muchnon_hope_speech,1
idk ask the blm activists in factnon_hope_speech,1
sherriff david clarke for presidentnon_hope_speech,1
shawn west stfu shes in the age of ur grandmomnon_hope_speech,1
starmer is wrong it would never have happened otherwise great moment with statue plunged into the river will go down in radical history rise up peoplenon_hope_speech,1
i think the presbyterian girl was very respectfulnon_hope_speech,1
by saying black lives matter and not all lives right there you are attacking all other raceseveryones life matter i dont care what color or skin is or if you agree or disagree with my opinion everyones life matternon_hope_speech,1
god gave us a choice and my choice is to love wow this kid gets ithope_speech,1
i was looking at her and thinking you aint jokingnon_hope_speech,1
they mean that the fact that girls dont normally choose stem fields is because we are socialized to be interested in other stuff which is a bad thing because when someone does break the normhope_speech,1
enoch powell was right and we wouldnt listen we need to start repatriating noneuropeans immediatelynon_hope_speech,1
and that ladies and gentleman is why she is the queen of pop musicnon_hope_speech,1
funny how you only hear about black livest matter nwhile cops kill almost 3times more whites than blacks stop pushing your own agenda because non_hope_speech,1
so is lootonnon_hope_speech,1
gender isnt the same as sexual orientation but ye i get where youre coming fromnon_hope_speech,1
and 5 years laternon_hope_speech,1
its racist to say only one race matters allraces matter all lifes matterhope_speech,1
id vote for that sherriff for almost any officenon_hope_speech,1
arrington to be honestnon_hope_speech,1
why do straight people treat us like were some kind of trophy likenon_hope_speech,1
shes sincere shes not playing a role 3non_hope_speech,1
that voy is 1000000 smarter than most people on earthnon_hope_speech,1
can we make that sheriff the next president after trump imagine that intense stare down in a world leader environment nobody would ever test his temper xdnon_hope_speech,1
why because she has short hair how about you go piss offnon_hope_speech,1
what does his past have to do what was done to him he was murderednon_hope_speech,1
sasha dumse yeah surenon_hope_speech,1
shes a child children are immature and say ridiculousnon_hope_speech,1
this vid is so importantnon_hope_speech,1
jeremy h exactlynon_hope_speech,1
jun williams is such an idiotnall lives matterperiodnon_hope_speech,1
queencupcake32 why do people believe blm is tryna put black lives above others non_hope_speech,1
i have a slight feeling god wouldnt agree having someone to be beaten with the biblenon_hope_speech,1
clau ymt whered you get that from most people in the world identify as straightwhether they actually are or notnon_hope_speech,1
why is a copied comment more popular than the originalnon_hope_speech,1
i want a follow up on annie in the next few yearsnon_hope_speech,1
youre not americannon_hope_speech,1
sheriff clarke and mr eldernon_hope_speech,1
absolutely if people say white lives matter they would be attacked as being racist blm is racist bottom linenon_hope_speech,1
george fioyd held a preg woman at gunpoint in 2007 george floyd was the trigger but black lives matter is not about him there were many georges before him and there will be a lot more killed by cops until the killing ends it sucks that the black person that triggered all this was an actual criminal we have to look beyond just one bad man and focus on the messagenon_hope_speech,1
its stupid to say all lives matter because we already knownon_hope_speech,1
the truth is all lives matterhope_speech,1
the reply from the sheriff wasnon_hope_speech,1
she doesnt sound like a victim to me she sounds like an engineer i tried this it didnt work so i tried that i figured out this then i tried that it workedhope_speech,1
its a tricky and divisive campaign and thats what it isnon_hope_speech,1
for ages i thought blm was a type of sandwichnon_hope_speech,1
blm communist non_hope_speech,1
agreednon_hope_speech,1
why because blm supporters think they are better people if you dont support thm that makes you evil therefore other people are inferior people and inferior peoples lives dont matternon_hope_speech,1
dunno lets ask the people at the beachnon_hope_speech,1
your forgetting the 2011 riots right oknon_hope_speech,1
thomas how is it hate to raise awareness to underprivilege in african american peoplenon_hope_speech,1
the dragon or minecraft bedrocknon_hope_speech,1
also back then bruh everyone had some sort of slave the asians did and still partly donon_hope_speech,1
he was a criminal maybe he redeemed himself some time agonon_hope_speech,1
reminded me of saddam hussein statue good job everyone equality for everyonenon_hope_speech,1
audrey pard you sound stupidnon_hope_speech,1
hahaha best commentnon_hope_speech,1
oh i get it so is sandy saying his life doesnt matter only black lives matter oh boyhow sick this isnon_hope_speech,1
this is sadnon_hope_speech,1
whats wrong with her down lipnon_hope_speech,1
all lives matter includes black liveshope_speech,1
there were actually protests against the slave camps in china this specific issue is about how the uk tends to glorify its position within the transatlantic slave trade which still affects black people todaynon_hope_speech,1
great panel what a good discussionnon_hope_speech,1
or you just need a different worknon_hope_speech,1
the guy wasnt a just a slave trader bro thats not why he has a statuenon_hope_speech,1
without blm this will be a better and happier world i hope these freaks come to their senses and are going to work for the salvation armynon_hope_speech,1
why does she sound so tired and frail and weak nowwadays i know shes older and is likely tired with raising all those kidsnon_hope_speech,1
everyone talking about the girlnshe was clearly protecting herself she came out bi recentlyhope_speech,1
i have yet to contradict anything god has saidnon_hope_speech,1
reported gmtv for it just call ofcom and report itnon_hope_speech,1
the main funding for these groupsblm and antifais coming in from democrat partys and george sorosask yourselves why would they fund these radical groupspower and controle by causing divisionnon_hope_speech,1
a only english teachers carenon_hope_speech,1
these blm people are not making it easy to like themnon_hope_speech,1
no they dontnon_hope_speech,1
bill clinton is just an advocate for his own powernon_hope_speech,1
awesome then i can enjoy this video all by myselfnon_hope_speech,1
for good reasonnon_hope_speech,1
dammnn youre so rightnon_hope_speech,1
people think differently and tend not to see the bigger picture race is not only the problem but how we treat one another makes people feel a certain type of waynon_hope_speech,1
why is it the worst economynon_hope_speech,1
people got covid from the protestsnon_hope_speech,1
on the subject of women from more oppressive countries being more likely to go into stem fieldsnon_hope_speech,1
the way you pronounced lewandowski gave me cancer levandovskeenon_hope_speech,1
lisbon has done good on her shes more relaxed more introspective love her way of being like never beforenon_hope_speech,1
guess how i came out of the closet well i didnt have to my ex best friend did it for me and guess what she did she was the first person i toldhope_speech,1
gouda wow if the blm is that political then its blue life matternnblm is a blue finance campaign on a black agendanon_hope_speech,1
u worry menon_hope_speech,1
star lord i honestly think that education system has a lot to do with it if i am not mistaken in us you can choose your classeshope_speech,1
your tongue on my ass dress like what she has a normal sweater and ripped skinny jeans lol her haircut is a bit unusual but still doesnt mean she is a lesbiannon_hope_speech,1
what a fake i think a lot about blowing up the white house she is an anti american posnon_hope_speech,1
all lives dont matter weve been programmed to look at some people as animals for instancenon_hope_speech,1
rose thank unon_hope_speech,1
there is no love quite like christian hatenon_hope_speech,1
yeah its straight up abusenon_hope_speech,1
why do they have to go back to african this is their country they suffered a lot to be where they at they brought them him for slaverynon_hope_speech,1
i dont indorse the cold blooded killing of our people in police custodynon_hope_speech,1
wooooow such smart kids and crystal got them good questionsnon_hope_speech,1
whoring for votes even if it means destroying lives of the futurenon_hope_speech,1
everyone should respect her she is a true artistnon_hope_speech,1
i disagree strongly nthis makes absolutely no sensenon_hope_speech,1
there is only one supreme race and its the human race and we are many colorsnon_hope_speech,1
i can relate with her experience being minority in meceng major is really hard buthope_speech,1
as is the case when the video is nonsense there is not a single legit complaint mentioned in the video all i hear are insecurities being voiced things we all deal with regardless of gendernon_hope_speech,1
a great german singer wrote a song about that check it out on youtube black lives matter amadeusnon_hope_speech,1
the little asian girl was asking such valid and deep questions for her age so movinghope_speech,1
white democrats dont have any spinenon_hope_speech,1
you basically just proved my pointnon_hope_speech,1
and tony was duh duh duhhhhwhitenon_hope_speech,1
g thank you and amennon_hope_speech,1
i would have beat them with a bookgirl with curly hairnon_hope_speech,1
keke xx could not have said it any better myselfnon_hope_speech,1
bbc censored there are more white people in america how is that racist why is it that white people are shot dead a lot more often then black people or incarcerated for that matter is it still racist or whatnon_hope_speech,1
short hair girlnon_hope_speech,1
are you saying men are discouraging women id like 2 knownon_hope_speech,1
commies want everyone to be equalnon_hope_speech,1
that chick in maroon is in serious denial non_hope_speech,1
lmfao if that helps you sleepnon_hope_speech,1
beautiful work thankyounon_hope_speech,1
why do you assume thatnon_hope_speech,1
pe nis yo who tf is pinknon_hope_speech,1
i hope blm gets crushed by the snakes they arenon_hope_speech,1
unfortunately not recently because there is something wrong with her eyesnon_hope_speech,1
mason before you go saying all the cops in the world are bad who is saying this what are you talking about all lives do matternon_hope_speech,1
so only black lives matter sounds a little supremacistsnon_hope_speech,1
i am studying master degree of industrial engineeringnon_hope_speech,1
wait the christian child isnt a boy i thought she was a he nnow im even more confusednon_hope_speech,1
w what did the historic monuments represent its about the idea that the object representsoccupiescondones in this casenon_hope_speech,1
it reminds me the statue of sadam hussain trampling downfull circlenon_hope_speech,1
this representing the collapse of the power of evil americanon_hope_speech,1
weird but like tomi lahren says people die in shootings cause theyre stupid nope you guys arenon_hope_speech,1
mrworldguy nneverything is interpreted when you approach a stop sign while drivingnon_hope_speech,1
of course he is a survivor when you are starvednon_hope_speech,1
i hate to cause more trouble butn under anti terror laws the police can publicly executed anyone without trial in the uk nbased on their misinformed discretion ni personally got shot at twice by a badly trained marksmannon_hope_speech,1
if you are going through something similar know that youre not alone nthere are churches that are ona open and affirming of all lgbtq people you are lovedhope_speech,1
definitely not like the torture he went throughnon_hope_speech,1
george floyd was a despicable man with a long criminal record he once held a gun to pregnant womans stomach threatening to shootnon_hope_speech,1
its not even the hair its hsr whole vibe and the way she crosses her legs i feel like she thinks its a choice cause she made hers and if our suspicions are rightnon_hope_speech,1
eagle youre starting to dislike black people more because of a movement that white people started i hope you realize thatnon_hope_speech,1
hydross 77 are you agreeing that blm matters before alm ornon_hope_speech,1
im sorry to say this but i dont think that she can do very much in order to inspire girls to become engineers with her product as it still heavily relies on the parents buying them i believe that the real issue isnt getting girls interested in engineering but rather to prevent parents from pushing their kids into stereotypical roles because i think that the families that buy miss sterlings books are the same that would have also gotten their girls a variety of toyshope_speech,1
i have to agreenon_hope_speech,1
why because the world became a sad sad place full of snowflakes who get offended by literarly anythingnon_hope_speech,1
does the short haired girl have like insta or somethingnon_hope_speech,1
what data is juan referring to when he says clearly there is an excessive use of police forcenon_hope_speech,1
i am scared because the cops but i stab with the black lives matter protestsnon_hope_speech,1
horse this is very far and highly above your ability of thinkingnon_hope_speech,1
wish i was one of ur best friends lol imma cry nownon_hope_speech,1
shephard my dad is an atheist toonon_hope_speech,1
hate was greeted with no love only hate its extremely clear thank you like i said yall live in the past to justify being a racist and self pitynon_hope_speech,1
if you actually do the mathnon_hope_speech,1
not surprised by the comments herenon_hope_speech,1
imagine waking up in a coma to this year xdnon_hope_speech,1
morales great response brothercan you please help me understand the reason for black lives matter movement non_hope_speech,1
henderson different standard for women in the industry its a double standardnon_hope_speech,1
felt you there sort of i dont hate because of race they have good morals and thats all that matter but theyre actions are atrociousnon_hope_speech,1
d d i think because its more of you in the usnon_hope_speech,1
let me tell you whatnon_hope_speech,1
mike f yes child prostitution is awful but quite frankly is unrelated to the topic of racism against the black community i honestly dont understand what point you were trying to make here are you suggesting racism isnt an issue and people should stop whingingnon_hope_speech,1
will people please stop pulling down public toilets for sea gullsnon_hope_speech,1
the news media insights the riots and hatrednon_hope_speech,1
i guess they forgot to talk whats happening in seattlenon_hope_speech,1
sooooooo brown lives dnt matternon_hope_speech,1
btw dont apologize for offending anyone not saying whatever you want and holding back leads to suppression of speech which eventually leads to tyranny in short not many people know about why america was born yes they were slave owners but tell me one person in this country whos ancestors werent owned from 3000 or more years ago till now we all have been slaves we are all still slaves to the monetary system really were still here fighting each other about color when theres a bigger picture just behind the lies you see everydaynon_hope_speech,1
and i want to know how you know that god is not realnon_hope_speech,1
titus olakunle absolutely with ya man the less we talk about this race thing the less the children will learn and the less racist the human civilization will get non_hope_speech,1
this made me cry how the world change and moving it too farbuttheres a purpose on this painbut isnt the covid would spread cuz of the uhsocial distancing non_hope_speech,1
paysour that is how things were 20 years ago things are very different nownon_hope_speech,1
all hail the emperor eeeeeh obamanon_hope_speech,1
well someone is in deniel of their sexuality just saying non_hope_speech,1
the funny think is black people are the most racist with latinos a latina girl in the military was murder by her black sargent and nobody is saying anythingnon_hope_speech,1
a list of grievances that do not exist well saidnon_hope_speech,1
its fineatleast you apologize unlike the other ones who just wanna arguenon_hope_speech,1
girls snack girls are snack cuffed jeansnon_hope_speech,1
tran i never said thatnon_hope_speech,1
sorry i forgot that black cops name but him and larry elder is 2 very educated good men they know what day are talkin about that other guy he is a dam idiot i call it like i see itnon_hope_speech,1
its never a good idea to make a political statement on youtubenon_hope_speech,1
they could notify bristol councillor mark weston and he could dive in and retrieve it and have it melted down and turned into a statue of bristolian isambard kingdom brunelfar more worthynon_hope_speech,1
remember to vote trump not because hes a good choicenon_hope_speech,1
ironically the same logic that permits homosexuality would also permit any fetishnon_hope_speech,1
in some states it is but not everywherenon_hope_speech,1
as a young lgbt personnon_hope_speech,1
black lives matter adds to the racial tensionnon_hope_speech,1
listen to the song american life by madonnanon_hope_speech,1
yes but we are as bad as themntarring everyone with the same brushnthere are good white people and good black people all on that protest are justnstirring up racial hatred blm should be made against the lawnon_hope_speech,1
sea doggo well stereotypes exist for a reason they do have some truth in themnon_hope_speech,1
rebekah you seem bit annoyed with me thats not very christ like keep living in delusional brainwashed world where you believe everything you read in a book some man wrote about jesus who you never met and has never been known to exist historically have a blessed day i know i willnon_hope_speech,1
paige kohlman preachnon_hope_speech,1
this made me cry im so proud were finally fightingnon_hope_speech,1
all lives matter they just want your vote dont give a crap about awke up yournon_hope_speech,1
priti patel is vile if she condemns itnon_hope_speech,1
rebekah its fine if you believe in him but to make definite statements of his existence and expecting them to hold up as a counter point is foolishnon_hope_speech,1
criminal like you who is spreading hate on the youtube comment sectionnon_hope_speech,1
from listening to them speak about their experiences i feel like most of them are externalising internal fears and prejudices they feel should exist and hold themselves back rather than there being some pervasive and rampant problem fewer women than men comprise the workforce but what is the percentage of women that study these fields and what is the percentage of women that actively search for a job in those fieldsnnthis is a fairly emotional study of a few women that seem to have grown up with a belief that a bias existed and still does this isnt a level headed representation of the industry today and leads to nothing but personal speculation completely pointlessnon_hope_speech,1
blm is procrime and just ridiculousnon_hope_speech,1
its actually rehabilitation just like an addict they under go rehabilitationnon_hope_speech,1
i dont really understand the idea of people assuming peoples sexuality based on their appearance like we are fighting against stereotypes but still are using stereotypeshope_speech,1
sunshine littlephilly it shouldnt be based of godnon_hope_speech,1
wow so you blaming wealth inequality to politics how is that so as i have learned that your wealth and health is determined by you this discussion is filled with people who dont know anything about being responsible for your own actions and own fatenon_hope_speech,1
come on people i do not want to defend trumpnon_hope_speech,1
they shouldve put that one kid from the meet a drag queen video who had the rainbow hair i feel like it wouldve been a good experience for himnon_hope_speech,1
i dont have a lot of sympathy for a statue of a slave tradernon_hope_speech,1
istandbul is not a muslim countrynon_hope_speech,1
its a steryotype to bi ppl saying most bi ppl cuff their jeansnon_hope_speech,1
troy white all that melanin cant protect you from heart disease and diabetesnon_hope_speech,1
doflamingo get a life and stop trollingnon_hope_speech,1
especially against asiansnon_hope_speech,1
because the channel is wokenon_hope_speech,1
frost you just compared hundreds upon hundreds of years of oppression with a minor inconvenience please open up your mind and see how life is for people just because you lack melanin doesnt inherently mean you lack compassionnon_hope_speech,1
by saying only black lives matter enough timesnon_hope_speech,1
frances that is the point i am trying to make these people feel ire against a statue yet continue to live in a city which prospered during the slave trade there are two options for themnon_hope_speech,1
supporting literal communists who want to destroy the nuclear familynon_hope_speech,1
all lives matter to jesusi will side with the lordhope_speech,1
what about the rest of the world all lives matter we are all human or do you you all just want attentionhope_speech,1
ross g no she isnt she just said she thought she was queernon_hope_speech,1
not menim on oxygennon_hope_speech,1
you believe in defending the police youre a communistnon_hope_speech,1
its sad this stupidity spread around the globenon_hope_speech,1
skunkgrinder by destroying history and killing copsnon_hope_speech,1
is this the uk or africanon_hope_speech,1
i do not understand why you go after people liveing check to check rather than makeing sure all democratic leaders are not in your new country why is seattle washington state not supporting your new nation why is your movement not going into the diamond district of nyc or in every citys gated community why is obamanon_hope_speech,1
do you know the truth omg thank you nnim not the only onenon_hope_speech,1
jones not true theres a red talk about it actually and theres research which produced results about why it might happennon_hope_speech,1
i know right it is called agenda my friendnon_hope_speech,1
hahahaha serves you right for supporting this marxist group maybe you can ask them to donate some of their millions to you but dont hold your breathnon_hope_speech,1
marcdesbiens got that rightnon_hope_speech,1
politicians just dont get it they are elected to serve the people when they feel their voices are not heardnon_hope_speech,1
i dont agree with homosexuality nnnnwat what does that even meannon_hope_speech,1
larry elder just evaporated this dudenon_hope_speech,1
so the way you dress up shows your sexualitynon_hope_speech,1
why dont we say all lives matter and them name them lol oo i cant name anything bc dumb ppl would think i was racist do white lives matter i think all lives matter no matter what color u happen to be wake up the false narrative is so bad now that ignorant ppl are pushing false statements left n rightnon_hope_speech,1
thats why you dont get involvednon_hope_speech,1
fast forward 5 years same stupid movementnon_hope_speech,1
chomper plant 100 the african tribes enslaved the enemy tribes prisoners and traded them to europeans for guns and other goodsnon_hope_speech,1
david clark for president 2024 plzzzz run im a midwest white farmernon_hope_speech,1
yes they donon_hope_speech,1
students are idiots and this just proves itnon_hope_speech,1
wow fashion sense is suddenly a hint that shes lgbtqnon_hope_speech,1
the leftists are a crazed mob they preach tolerance when they are the most intolerant group of allnon_hope_speech,1
ottoman dude dude they wont arrest anyone they were supposed to take it down ages ago they didnt so pull it down they should t of thrown in the river if i was there i would of destroyed it it would of even gone to museum scrap yard more likenon_hope_speech,1
they cant say all lives matternon_hope_speech,1
kids are smart adults should listen to them morenon_hope_speech,1
i fixed it black lives matter too hehehenon_hope_speech,1
stan is not a word try a dictionarynon_hope_speech,1
how can you not be your full selfthe fuck why do you have the need to filterthe fucknon_hope_speech,1
nathanael wade there is no evidence that george did thatnon_hope_speech,1
just realize that woman are treated differently in these fields you are given a lot more slack for your fuckups than your male counterpartshope_speech,1
maybe im wrongnon_hope_speech,1
maybe people are realising lockdown didnt work britian g8 country 40000 plus deaths thailand vietnam cambodia all third world no more than 500 deaths for 3 countries no lockdown sweden less deaths than scotland but 10million population 6 million scotland lock us up for a flu virus on steroidsnon_hope_speech,1
it is all about getting votes that is it just so all you one way people think all life matters to say one way is racismnon_hope_speech,1
im half native americannon_hope_speech,1
lilyx nur actually a brainwashed water ridernon_hope_speech,1
edwards i like how he had to state white lives matternon_hope_speech,1
mlg quixk scoper 9000 conversion therapy just traumatises the individual that was put through it thats not something that should happen in therapynon_hope_speech,1
zafar hussain thank u brothernon_hope_speech,1
i love this older and more mature madonnanon_hope_speech,1
is she a bullfighternon_hope_speech,1
that was a girlnon_hope_speech,1
good interview and good questionsnon_hope_speech,1
i want his nosferatu tshirtnon_hope_speech,1
88 no one should vandalise a statue by a movement that has no aim and no end they have lost their way and will begin to distroy the countrynon_hope_speech,1
fighting over the same old piece of garbagenon_hope_speech,1
why not make something of yourself instead of playing the race card you guys all sound racist blame everyone else is all you do patheticnon_hope_speech,1
looks at them all with their phones out ready to upload to social media the only reason they are there lets be honestnon_hope_speech,1
why is it controversial to say black lives matter if its truenon_hope_speech,1
jihad holy war the only thing these leftists are at war against is common sensenon_hope_speech,1
how about none those protestors are riotersnon_hope_speech,1
the boy who said he chooses to lovenon_hope_speech,1
aria maas how do you not know that white people are not your yardsticknon_hope_speech,1
could be just is in indoctrinatednon_hope_speech,1
funny how this happen before trumps electionsnon_hope_speech,1
only a pawn in their gamenon_hope_speech,1
this poor guy its just lovenon_hope_speech,1
survived acting like it was life or deathnon_hope_speech,1
if trump has shown us anythingnon_hope_speech,1
is there human rights in africa nand thats a dumb statement chumbsnon_hope_speech,1
danielle d youre simply wrong luv im religiousnon_hope_speech,1
thank god her music legacy is something to revisit not sure why anyone would want to dress up as micheal jackson anymore these daysnon_hope_speech,1
