text,label_str,label
i dont understand the need of coming out,Non_hope_speech,0
me neither,Non_hope_speech,0
bottom jeans where,Non_hope_speech,0
sheeple yes you are,Non_hope_speech,0
every being is essentially justified by the mere fact it exists that is a universal truth then beings come to relative arrangements among themselves,Hope_speech,1
crystal s a fantastic child,Non_hope_speech,0
theodore haskins nyou know the answer,Non_hope_speech,0
is alive how do you know are you lgbtq,Non_hope_speech,0
for all the people in the comments being disrespectful,Non_hope_speech,0
thats why im atheist i dont want to be controlled by any religion,Non_hope_speech,0
guy ritchie said she was a drama queen go figure haha,Non_hope_speech,0
the girl who disagrees with homosexuality,Non_hope_speech,0
i just want to hug her here she made me cry i like this madonna very inspirational and strong woman,Hope_speech,1
jamie ryan storey the media always pitted them against each other,Non_hope_speech,0
are we gonna pan past the fact he was a criminal,Non_hope_speech,0
mozelewski amen to that,Non_hope_speech,0
fared dolpane exactly,Non_hope_speech,0
equality is impossible,Non_hope_speech,0
because blm are racist thats why they are the ones that made it a race issue,Non_hope_speech,0
drinny26 this looks amazing,Non_hope_speech,0
i hate it when people say its a choice this video is great tho x,Non_hope_speech,0
fast relevant how though so we went to war over our interests im missing the point,Non_hope_speech,0
if you say all lives matter you will be considered a racist its absolutely ridiculous,Hope_speech,1
oh yeah thats rite almost forgotonly white people are racist if your of a different race or color you cant be racist your exempt from ever being racist thats rite,Non_hope_speech,0
there isnt much talked about the hundreds of thousands of mainly white people who lost their lives fighting for the abolition of slavery in the american civil war,Non_hope_speech,0
this was so inspiring,Hope_speech,1
why would you starve a child because of something as simple as who they love,Hope_speech,1
race pandering matters,Non_hope_speech,0
wow these kids are the most clever kids ever adults could definitely learn from them,Non_hope_speech,0
youre a fucking idiot that would mean not everyone has food,Non_hope_speech,0
dude there are black lives matter groups in england for some reason,Non_hope_speech,0
give them all jobs thatll teach them,Non_hope_speech,0
whats your point,Non_hope_speech,0
i saw this video,Non_hope_speech,0
yall need to listen to this,Non_hope_speech,0
thank you for this response i understand that you and i dont agree,Non_hope_speech,0
no lives matter no one was talking about the white man who was killed 3 years ago by a trooper when he had his knee on his neck for 11 minutes and then died,Non_hope_speech,0
regardeless of color,Non_hope_speech,0
is conversion therapy still not illegal,Non_hope_speech,0
im stealing that plot,Non_hope_speech,0
bisexual unicorn here and i absolutely love this video these kids were so darling i feel bad for this poor man though why cant people stop pushing their beliefs on others religious people want to say that we as lgbtq individuals are doing that to them but were just being who we truly are if anything,Hope_speech,1
whilst i agree with your sentiment the vast majority of people didnt own slaves back then,Non_hope_speech,0
i literally thought he was a girl and is a lesbian jcnjdncjnjhbenhfbh,Non_hope_speech,0
hey patel be quite your ancester were slaves too,Non_hope_speech,0
listening to larry and sheriff clarke is so refreshing,Non_hope_speech,0
bill clinton the rapest right and now that illuminati witchwho btw said she wanted to bomb the white houseand she received a prizemaybe shell get sacrifice soonwho knows such bs shes clearly annoyed by this poor interviewerhes sooo boring,Non_hope_speech,0
the things they say to get votes,Non_hope_speech,0
ikr she rlly just sounds like a child version of ellen i thought she was lesbo omge wtfwtf,Non_hope_speech,0
huang its not just a man it has been hundreds òf black people,Non_hope_speech,0
because a large group of black families are inherently racist sadly,Non_hope_speech,0
white privilege is only given out by tyrants,Non_hope_speech,0
so just because much more men are attracted to techeducations,Non_hope_speech,0
all sum it up more all lives matter especially black ones,Non_hope_speech,0
the world is ending soon so what is this for,Non_hope_speech,0
i dont get how you dont agree with homosexuality its not okay to disagree with someones existence,Non_hope_speech,0
where is the police,Non_hope_speech,0
this us election seems like a halfbaked snl sketch,Non_hope_speech,0
this is why the left must never get into power,Non_hope_speech,0
holy crap do not cross sheriff clarke that man is intense,Non_hope_speech,0
more of the same please,Non_hope_speech,0
hudson birt no bruh,Non_hope_speech,0
dan howley and its sadly working i feel like so many of the people at my high school are young democrats im basically a young republican because my views mainly align with the right,Non_hope_speech,0
victor hugo does it say only black lives matter come on now dont be dumb,Non_hope_speech,0
i will love you forever madonna 3 she seems more peaceful,Non_hope_speech,0
ok whos ready for an asteroid strike next,Non_hope_speech,0
because blm stands for only black lifes matter and everything they are doing is against whites its anti white organisation pretending to be anti racism they are,Non_hope_speech,0
has nothing to do with my comment which you are conveniently avoiding or perhaps you do agree with blaming all your problems on white men,Non_hope_speech,0
what moron gave this a thumbs down,Non_hope_speech,0
shes inspiring,Non_hope_speech,0
thats wonderful that is so truly wonderful may you become an amazing video game developer,Non_hope_speech,0
where are all the white people going out and actually protesting all lives matter because all i hear is cricketsnhoney this tea is on point,Non_hope_speech,0
thats carly rae jepsen,Non_hope_speech,0
after 30 years of teaching i have found that it is not a cultural thing,Non_hope_speech,0
its been 4 years but youre right,Non_hope_speech,0
im really late,Non_hope_speech,0
so you dont want to be told how to think,Non_hope_speech,0
kaneni still hate that it does cant we as a species move past dumb shit like this i mean seriously,Non_hope_speech,0
i wish mj is alive,Non_hope_speech,0
pertaining to the black lives matter story,Non_hope_speech,0
i dont understand how that is relevant but ok unless youre cool with stalin which would be even weirder because he killed black people and gays,Non_hope_speech,0
i know many critics have buried her in the past few years,Non_hope_speech,0
scanlon they refuse to use any other statement but black lives matter why not say all lives matter because it includes everyone and they refuse to include everyone fact,Non_hope_speech,0
shifter theyre all university students,Non_hope_speech,0
they ruined it by having the racist juan on stop pandering for his racist views he is an idiot my dog is smarter than he is,Non_hope_speech,0
weathers all lives will matter when black lives matter,Non_hope_speech,0
jim byrne umm what is wrong with you youre just a racist boy bye saying maybe if black americans males didnt abandon their families huh what a joke,Non_hope_speech,0
maverick are you fucking kidding me thats absolute bullshit nobodys mad that a hashtag doesnt include a to or whatever thats just fucking bullshit,Non_hope_speech,0
the mandalorian nthanks bro,Non_hope_speech,0
bbc is a left wing political pressure group nothing to do with news totally inappropriate to forcefund them,Non_hope_speech,0
karen armand i agree with you totally well said so typical imagine telling madonna that rubbish to her face she would laugh at this quack,Non_hope_speech,0
what happen to sheriff clark,Non_hope_speech,0
the fact is that racism points fingers in all directions there are both good and bad people of all cultures and nationalities to say all lives matter does not exclude african americans it would be a constructive peaceful way of bringing us all as equals now all lives matter would promote putting an end to racism once and for all,Hope_speech,1
as she ages she becomes older more fragile mother nature is always in charge,Non_hope_speech,0
their jeans are even cuffed like wtf,Non_hope_speech,0
well thats sad man,Non_hope_speech,0
if only most of america lived as though they believed that all lives were valuable,Non_hope_speech,0
this is the dumbest sht ive ever heard cnnfox,Non_hope_speech,0
so if white people say the n word thats segregation against their freedom of speech but if black people say black lives matter thats not segregating all other lives this is twisted af,Non_hope_speech,0
all these protests will soon end and the world will go on,Non_hope_speech,0
al jolson was a great american entertainer whatever happened to him,Non_hope_speech,0
you dont choose to be a victim thats the definition of the word,Non_hope_speech,0
that sheriff took it back and is now a democrat,Non_hope_speech,0
it is wrong for us to use all lives matter as a token against black lives matter all lives matter black lives matter,Non_hope_speech,0
well i dont agree with your delusions,Non_hope_speech,0
sure i wished i played with legos as a young child,Hope_speech,1
these people dont want justice,Non_hope_speech,0
well she knows how to sit in the chair so she must be straight,Non_hope_speech,0
if we only care about 1 life of race,Non_hope_speech,0
lol might as well add sharia law too,Non_hope_speech,0
rose black people are systematically oppressed racism is defined as a power structure and black people have little power to enforce discrimination to another group they can be prejudice not racist,Non_hope_speech,0
who is this,Non_hope_speech,0
that would just be like pure meannim sorry i lost it,Non_hope_speech,0
all lives matter communist lives should be imprisoned,Non_hope_speech,0
yeah but they way they present it doesnt do themselves any favors,Non_hope_speech,0
bill in yes there r people from all racial groups r getting gunned downed,Non_hope_speech,0
patriot liberia,Non_hope_speech,0
if girls arent interested in math and science then why are men to blame or society im not interested in interior design or early childhood education,Non_hope_speech,0
snokes missing hairpiece weak how elaborate,Non_hope_speech,0
mackenna is u mean a trans female,Non_hope_speech,0
convenient this exact thing happened in 2016 the year or trumps electionnnconvenient this exact thing is currently happening in 2020,Non_hope_speech,0
why clinton he signed doma,Non_hope_speech,0
what does that even mean universally the atom could matter as much as the star for all you know,Non_hope_speech,0
fyi asians dont care if asianslivesmatter is mentioned or not we are not going to buy into this bs game the left is pulling,Non_hope_speech,0
floyd was idiot,Non_hope_speech,0
police lives matter as well,Non_hope_speech,0
imrek no offense but he probably has a life outside of this argument,Non_hope_speech,0
claire mcfadyen find some peace in your life miserable person,Non_hope_speech,0
oh he he omg did you read anything ive said thus far ofc alm gets hella backlash,Non_hope_speech,0
i have grown up loving madonna saw her at wembley blonde ambition tour in 1990 when i was 16 shes the only singer i have followed through my life and always will i love you madonna,Non_hope_speech,0
why you think people are marching for,Non_hope_speech,0
jatma o we need to be friends,Non_hope_speech,0
i wonder what would have happened if the cop who killed george floyd was black,Non_hope_speech,0
when i told my friends that i really wanted to pursue engineering specifically,Hope_speech,1
i have the same aspirations as you do i want to make my family proud and show them that women can be scientists and engineers,Hope_speech,1
bbc censored im not im pointing out theres other races getting mistreated too,Non_hope_speech,0
i love the kid who loves doctor who me too,Non_hope_speech,0
ok what first the dems pull the fbi scandal,Non_hope_speech,0
i am religious i am not for homosexuality,Non_hope_speech,0
no 10 percentage here,Non_hope_speech,0
well she was fighting for us in the mainstream media when no one was,Hope_speech,1
imagine if after martin luther king jrs i have a dream speech white peoples went around shouting all colors have a dream too nnlike seriously nnthats just playing white privileged right there,Non_hope_speech,0
the health experts said they didnt understand why bame people were more vulnerable to corona virus well heres one reason why,Non_hope_speech,0
heart do u know the importance of what you just typed love one another is the greatest commandment it is literally that simple help us,Non_hope_speech,0
get them out of the country they are destroying history,Non_hope_speech,0
yes he did but blm aka antifa will not tell you that,Non_hope_speech,0
if you hear of or forced into socalled conversion theapy runrun fast nowhere to go,Non_hope_speech,0
hum no indigo child are pure and very special and sensitive but who knows,Non_hope_speech,0
thief and 50 years from now nobody will give a shit,Non_hope_speech,0
no its having a break while we protest,Non_hope_speech,0
this is political correctness at its highest we have actually came to a point where one cant say all life matters,Non_hope_speech,0
jeff davis yes,Non_hope_speech,0
how do you know your request was granted vip package,Non_hope_speech,0
loves the person and hates the sin,Non_hope_speech,0
aye and hitler was a vegetarian and built the autobahns what a silly thing to say jordan belfort wall street dweeb,Non_hope_speech,0
that sheriff looks like the kind of guy judge dredd would take orders from absolute legend,Non_hope_speech,0
the most butch girl thinks it a choice,Non_hope_speech,0
this is so sad im hurt this still happens and people feel they cant be free love is love people are people,Non_hope_speech,0
so f ing agree whoring for votes,Non_hope_speech,0
that is the flag of libera,Non_hope_speech,0
allen 11nyou appear to assume that you will be among the survivors what guarantee do you have of that what opportunities would you have in mind would you rejoice in the death of others one hopes not as it says in psalm 95,Non_hope_speech,0
that mermaid in copenhagen an affront to god,Non_hope_speech,0
well hes old so i guess his isnt much use anymore,Non_hope_speech,0
i cant breathni cant read george floyds autopsy,Non_hope_speech,0
those who cannot bring themselves to say,Non_hope_speech,0
the world is playing with the cards on the view,Non_hope_speech,0
that christian girl the ingredients are all there,Non_hope_speech,0
i love everything about you,Non_hope_speech,0
she may be,Non_hope_speech,0
does that excuse europeans worshiping slave traders as heroes,Non_hope_speech,0
green what is his bias,Non_hope_speech,0
g you are right and anyone who shouts all lives matter knows this its just plain hatefulness,Non_hope_speech,0
milis sa seomra spraoi you pretend to take the moral high ground but you seem to be hating on boomers i bet on gays too anyone who isnt you basically i bet you want free stuff too who pays for that then,Non_hope_speech,0
yea so true having a short hair or wearing cuffed jeans doesnt mean ima lesbian,Non_hope_speech,0
op says we are changing the worldncorona says yes butch you are,Non_hope_speech,0
this is a perfect example of america not learning from its mistakes i feel like the news in its infinity has pitted us all against each other in hate dont buy in,Non_hope_speech,0
omg crystal likes doctor who i love her more now,Non_hope_speech,0
this is crystal clear that the socalled police have murdered rayshard brooks inncold blood the police that cannot shot from the less than 10 meters to thenlegs of an armed running man are not the police save a brutal murderer however,Non_hope_speech,0
boooo we want equality but lets be racist to everyone else who isnt our skin color booooo,Non_hope_speech,0
i mean you cant really choose who you fall in love with maybe she was just bi all along,Hope_speech,1
bhumes110 yes he is,Non_hope_speech,0
whoring for votes perfect description,Non_hope_speech,0
maynor cabrera exactly god made adam and eve so i did them both,Non_hope_speech,0
alan imrek learn how to spell before you come at me,Non_hope_speech,0
yall dont know what the phrase rude awakening means and she looks like shes lgbt herself lol,Non_hope_speech,0
black people do not have to deal with more adversity from a majority white system black people are actually over represented in the media etc due to affirmative action in the us and positive action in the uk where the law has given black people a step up over white peoplenwhen will youtube stop censoring comments,Non_hope_speech,0
id love to see what that cop has to say about things now,Non_hope_speech,0
r e s p e c t,Non_hope_speech,0
the last words its an ideology of victimhood with a list of grievances that do not exist,Non_hope_speech,0
read a book you moron,Non_hope_speech,0
please dont turn into ted,Non_hope_speech,0
i am a girl in 6th grade who is interested in stem whenever i tell people that,Hope_speech,1
its called victim mentality,Non_hope_speech,0
vinnykster 1 childress 12515 2 betty jones 122515 3 kev matthews 122315 4 noel 122115 5browning 2016 7 roy nelson 8 nat picketwant me to continue no officers have been charged btw,Non_hope_speech,0
politics today saying black lives matter doesnt mean white lives dont matter,Non_hope_speech,0
i feel the same way you do im taking calculus which is no even a hard class but i feel so small sometimes only 3 girls in my class im the only hispanic everytime i feel like giving up i watch this video and it helps a lot,Hope_speech,1
the british empire ended slavery globallynot the first nation to have slaves,Non_hope_speech,0
black lives matternwhite lives matternasian lives matternaustralian lives matterni mean is no one gonna stop me cus ill be here all daynall lives matter but so does freedom of speech,Hope_speech,1
jesus said all who come to me i will give you rest the created said all so it means all people matterif you doubt this you are believing a lie,Non_hope_speech,0
correct its a communist group disguised under an activist group they even refer to themselvs as being a black lives global network theyre only interested in infiltration and political warfare real activists shouldnt care about semantics of using white or black,Non_hope_speech,0
nostar because anything thats not of god who is our creator is of the devil satan now greek mythology have a lot of characters in it that are not even human human beings are not doing those things they were doing in greek mythology you have to use common sense thats not of god and whats not of god is of witchcraft also you need to listen to pastor derek prince and you will learn a lot you will want to read your holy bible and you will want to pray because god is using him to help others we lost pastor prince several years ago but the spirit of the lord that was in him is working in this earth helping others to learn about the ways of jesus christ god bless you,Non_hope_speech,0
all lives matter white black all human life is precious,Hope_speech,1
slave traders would have come from across the country i guess,Non_hope_speech,0
communities of color isnt white a color,Non_hope_speech,0
racial equality is communist,Non_hope_speech,0
aaron lehman exactly these messages are not being articulated people need to be able to explain things the right way without confusing others with their message just like beyonce,Non_hope_speech,0
the light yep one thing we all can count on is jesus knows all lives matter he tells us that in his word and actions,Non_hope_speech,0
avocado whats her on insta i want evidence well the hair is enough evidence xd jk give me her,Non_hope_speech,0
davenport do you think trump will build the wall if he does it i might be interested to come to us to see how impressive it looks he does good by trying to bring back the industry if he brings back the us colonial bases from across the globe i be a great fan of his,Non_hope_speech,0
crystal is so woke,Non_hope_speech,0
the road to financial freedom ive got the point,Non_hope_speech,0
that is an awesome point,Non_hope_speech,0
wouldnt that be a stereotype tho,Non_hope_speech,0
linda godinezni am currently studying software engineering at rit,Non_hope_speech,0
a true supporter thank you unlike meghan mccain who uses gays and now jews as cover to hate,Non_hope_speech,0
all lives matter did god tell them something more that he didnt tell the rest of us there are some parts of this country that they havent seen how impoverished these areas are,Hope_speech,1
all white liberals should be careful of what they say their dreams might come true,Non_hope_speech,0
it is not that he has done no good but a human life is much more sacred than any good deedwhy is black life not valued,Non_hope_speech,0
thats carly rae jepsen,Non_hope_speech,0
haha i think its interesting that madonna and bill clinton are both leos,Non_hope_speech,0
i wanna know how much of the money that is donated to blm goes back into these black neighborhoods and communities all over the united states and how that money is being used to help in a positive way,Non_hope_speech,0
but we did give upto that awful music youve been releasing lately,Non_hope_speech,0
juan is a clueless jerk,Non_hope_speech,0
just speaking the truth hun,Non_hope_speech,0
dan greenbergs dad is a loser nchips dad is an architect ncollege,Non_hope_speech,0
that was an portal in ingress,Non_hope_speech,0
cough cough cough cough coudies,Non_hope_speech,0
sneakgreens it wasnt a race thing at firstnand then it was a race thing,Non_hope_speech,0
the sheriff and hannity is the only ones thats honest and truthful and got brains,Non_hope_speech,0
dont have subtitle in portuguese,Non_hope_speech,0
andrea raimey ill pray for you that you find the true meaning of christ in your heart and not,Non_hope_speech,0
madonna is very inspiring,Non_hope_speech,0
theyre all university students,Non_hope_speech,0
jayb the only smart comment ive read on this thread,Non_hope_speech,0
ppl in the comment show exactly those ppl in victim mentality dont wanna do nothing but complain about how being black is the reason why they doing bad in life,Non_hope_speech,0
i wish these protesters get killed by coronavirus,Non_hope_speech,0
saw this comment four years later hope you had decided to become an engineer in spite of what anyone else thinks xo,Non_hope_speech,0
what the hell,Non_hope_speech,0
paul this slogan actually shows more equality than blm because alm is all lives matter not just black lives,Non_hope_speech,0
recently lost a friend because of stating all lives mattered meant my discussion in the best of intentions ive known them for close to four years now,Non_hope_speech,0
i have always been an artiest and a writer i never wanted to be an engineer nand here im an engineer student its my first year in college and yes i always feel this is not my place i always fail nbut this video made me so hopefull ni see myself in this video 10 years from now,Hope_speech,1
the title isnt even related to the video,Non_hope_speech,0
alex muccio im crying omg,Non_hope_speech,0
black lives matter is a racial statement sorry the name is meant to divide,Non_hope_speech,0
whomever won the fight committed that crime,Non_hope_speech,0
someone missed the boat,Non_hope_speech,0
jack parsons who called trump a racist youre literally making things up im calling you a racist im educated enough in the matter where i feel like i can lecture you im simply telling you when someone says all lives matter and white lives matter,Non_hope_speech,0
black lives matterguess what there is racist black people who there lives dont matterracism is not right coming from any color,Non_hope_speech,0
excellent stuff good on em all the other statues of slave traders should be torn down as well,Non_hope_speech,0
what a fake i think a lot about blowing up the white house she is an anti american pos,Non_hope_speech,0
dont resist arrest dont arguing with the police dont run away police are the law,Non_hope_speech,0
dude where u find worst bitches on earth fuck,Non_hope_speech,0
derrell arthur all lives matter simply only came to play because theyre just trying to shut the black community protests up,Non_hope_speech,0
hutchison fun fact,Non_hope_speech,0
the reason i were a mask is because something dont smell right some body is out to make us all start hating each other fighting each other who is gonna benefit from it all hm my god please dont let it get in to my head my heart for it all,Non_hope_speech,0
inzodda ii i am happy to back up anything i say with facts not true for your side trump can say anything and you are either stupid or you donot care,Non_hope_speech,0
why does this video have the date of oct 15,Non_hope_speech,0
they get long prison time justice served lets have it like that all the way around,Non_hope_speech,0
like feeling electric we all knows the biggest problem on the world and who is running all this b who has all the power of the buttons to all the nooks and all that b and it is not black people we know who do the most destructive evil b on the planet,Non_hope_speech,0
nobody was saying all lives matter until black lives matter its protest against a protest,Non_hope_speech,0
762 needed here,Non_hope_speech,0
because all the buffered people who say it regardless of skin tone,Non_hope_speech,0
mint tea sea hmm barack obama came into office in the worst of the 2008 recession and through his administration efforts the economy began the longest continuous climb in history thanks obama,Non_hope_speech,0
kikkinn that is unbelievably racist,Non_hope_speech,0
oh sure he is the fact that they gave him the award before madonna,Non_hope_speech,0
cuz they are brained washed by the left wing media,Non_hope_speech,0
thelegend27 is alive it is tho its b u l l s h i t,Non_hope_speech,0
and btw in my country white and other races arent allowed in universities without 90 on everything and then the other races get to go with 70,Non_hope_speech,0
that would just be um pure mean too cute,Non_hope_speech,0
thing is nobody ever started saying all lives matter prior to black lives matter nnsaying all lives matter is,Non_hope_speech,0
im waiting for president trump to back up the people of bristol for removing the statue,Non_hope_speech,0
tops nobel peace prize nbut once again dont take gods love and return hate or madonna because youll end up pushing and living the dnc the party of death line where they herd the masses and make them unstable sinners to exploit nyoutube channel franciscanfriars nntrump is not liked but its a sin to vote dnc and cardinals had millions pray the rosary for hilliary s defeat nnmadonna recently looked different swearing and acting like a revolutionary how is her family and husband anyone know jesus christ or madonna choose cant have both sodomites,Non_hope_speech,0
today in class,Non_hope_speech,0
i just want to point out that the bible does not say that homosexuality is a sin the passage that ive always seen sited has been proven to be translated incorrectly and is actually condemning pedophilia rather than homosexuality men shall not lay with man was originally meant to read as man shall not lay with boy homosexuality is never condemned please do research and learn about the origins of the book you claim to worship incorrect translations and interpretation of gods words are harming real people on a daily basis,Hope_speech,1
daves how in the motherfucking hell are they homophobic for that,Non_hope_speech,0
hannity is a vile creten,Non_hope_speech,0
those other idiots are sheeps only person should be speaking is the sheriff its been only blm for a long time now and if you dont see that,Non_hope_speech,0
sounds like they are kissing butts for votes by saying black lives matter if they want to be equal,Non_hope_speech,0
interesting that this response to blm video came out right before the last election cycle,Non_hope_speech,0
jason guevara what sin,Non_hope_speech,0
what would jesus say about all lives matter this is a question for those who say thay they are christians,Non_hope_speech,0
yall need to listen to this,Non_hope_speech,0
here is a better solution a statue saying we sorry for this action taken by our country and in memorial to remember how past failure we will like to place a symbol to remind us all we are all 1 under the sun and should work together for a better future and not allow our past to repeat itself nsomething along that line would have shown to the world the intent of creating a better future,Non_hope_speech,0
walker saying you dont agree with the lgbt community is like saying you dont agree with black people we dont have a choice to choose our sexuality or skin colour,Hope_speech,1
british youtube does not allow comments on stories socialism here soon,Non_hope_speech,0
shepard dont waste your time on him he doesnt know any better,Non_hope_speech,0
wish i had this as a kid its okay,Non_hope_speech,0
beat with a bible,Non_hope_speech,0
all lives matter if you,Non_hope_speech,0
who you fall in love with,Non_hope_speech,0
how can you not agree with sexuality its like not agreeing with the moon,Hope_speech,1
kurudo asgar america will be gone by 2050,Non_hope_speech,0
jim web only smart candidate,Non_hope_speech,0
santannuse the m o n e y emoji,Non_hope_speech,0
from strong and independent to im a victim of the evil malesnnwestern feminism has progressed so wellnsarcnntheres only so many times you can cry im a helpless victim before everyone stops believing and starts calling your bs,Non_hope_speech,0
this is boring,Non_hope_speech,0
pfft yea well go jump into a pit of lava nnnnnall lives matter bruh we are not leavin this earth ok all fricken lives matter,Non_hope_speech,0
oh ok so the cops can essentially go and kill whoever they like yawn,Non_hope_speech,0
god emperor i do agree with you,Non_hope_speech,0
from the mouth of babes,Non_hope_speech,0
a race is defined by culture,Non_hope_speech,0
more black people are realizing what malcolm x could see in the sixties nthe white liberal is the worst enemy to america,Non_hope_speech,0
madonna is currently the best selling singer on tourr whats your problem she is the queen of pop,Non_hope_speech,0
black lives matter is an anti racism campaign it was started not to say black lives are the only ones that matter it was started to say you go not acknowledge that black lives matter so we are reminding younblack lives matter belives that all lives matter but their pushing to protect black lives because they are the ones being needlessly takennnall lives matter was started to silence black lives matter by saying all lives matter you are invalidating the anti racism movement by saying all lives matter you are glossing over all of the horrific murders,Non_hope_speech,0
i dont agree with homosexualityni thought they were the queer one lmao,Non_hope_speech,0
breaking of spirit,Non_hope_speech,0
hahahaha i cuffed my jeans at a birthday party,Non_hope_speech,0
wooooooaaa the sheriff nailed it and it was 4 years ago,Non_hope_speech,0
now black lives matter again,Non_hope_speech,0
you can choose you can choose to be free from sin and ask god to take away the demon of homosexuality,Non_hope_speech,0
fight against racism not simply supporting a racial group all lives matter,Non_hope_speech,0
a kid in the closet playing hide and go seek thats super adorable,Non_hope_speech,0
noelle kay thank you you dont have to support it but you should at least tolerate it,Non_hope_speech,0
hates not going to get you anywhere in the world,Hope_speech,1
my step mum and dad said that they hated when gays did the feminine voice but im really out here making my voice deeper on purpose to seem like a dude lmao,Non_hope_speech,0
the star was most likely chosen to fit the text,Non_hope_speech,0
f ermok so lets return your white privilege then shall we fuckhead,Non_hope_speech,0
isnt god supposed to be all loving,Non_hope_speech,0
its sad we have to worry for our loved ones because the color of their skin,Non_hope_speech,0
too much botox,Non_hope_speech,0
what a load of bollocks,Non_hope_speech,0
isnt that racist though to the highest degree not acknowledging that every human beings lives matter is just a democratic political move bc comon sense takes that one over immediately,Non_hope_speech,0
all lives matter nhow can this even be a question,Non_hope_speech,0
cingulus well yeah it all went wrong when we as a species first existed but yeah all humans go back to africa with homo sapiens which as a species i dont like us we killedinterbred out of existence to atleast one other species,Non_hope_speech,0
when are you publishing this book,Non_hope_speech,0
im going to start studying engineering this fall im so excited,Hope_speech,1
thats not true at that age,Non_hope_speech,0
or get shot the fn hypocrisy,Non_hope_speech,0
walker hi im not christian or catholic or anything so correct me if im wrong but,Non_hope_speech,0
when i was young i was given dolls and kitchencooking toys but i was more interested in creating my own miniature houses out of cardboard boxes with it i had the option to put what i want in my housesstructures it was much more fun to be able to create somethingnni also loved drawing and started it young but then i thought my drawings were different than my classmates and i was too shy for anything so i had to match my drawings to the theirs because i was too scared to be bullied again i was bullied sometimes i was scared to be good at what i do because i would grab attention if didnit just made me put away my interests as if these were not a big deal and i grew up thinking i do not deserve to shine and beyter just be in the shadows and live a passive lifeni regret it,Hope_speech,1
j very much so since we are the only living things in the entire universe,Non_hope_speech,0
i love how the sexist quiz measures how sexist you are not if you are sexist but how sexist we already know you are,Non_hope_speech,0
are you talking about your comment its stupid because this video isnt stupid,Non_hope_speech,0
po it sure sounds like thats what they are saying and im mixed race,Non_hope_speech,0
because its dog whistling for trying to protest a protest,Non_hope_speech,0
i stand with the sheriff,Non_hope_speech,0
exactly trump supporters will vote him back in theyre playing into his hands ffs,Non_hope_speech,0
me too because im filipino and i support blm because we are all humans i wish theres protest in philippines,Non_hope_speech,0
if there was a pill to be straight,Non_hope_speech,0
slave statues should have been toppled years ago but the idiots burning flags and memorials to the 1st and second world war disgusting our grandfathers fought in that war people like tom moore who raised millions for the nhs,Non_hope_speech,0
trash nah your name is what you are issa joke btw dont get butthurt,Non_hope_speech,0
this sheriff is awesomehe tells the truth and has so much common sense,Non_hope_speech,0
just countries where billionaire george sorrows who owns the largest private prison corporationgeo corporation and funds blm can make more money from privatizing prisons,Non_hope_speech,0
oh juan please shut up,Non_hope_speech,0
i say well done slave traders dont deserve to be standing in the middle of the street and promoting the symbol of hate,Non_hope_speech,0
this kids are amazing im proud to think that im part of this generation that will help to fix the mistakes the previous generations had,Hope_speech,1
stephanie south your 100 right no one says anything when cops kills white people smh,Non_hope_speech,0
a carrot is a vegetable does saying that make broccoli or celery less of a vegetable no saying a carrot is a vegetable is not changing anything with the fact that a broccoli is a vegetablennblack lives matter does saying that make white lives matter no if you think differently,Non_hope_speech,0
then that is what they should say mean what you say say what you mean,Non_hope_speech,0
i need conversion therapy right now,Non_hope_speech,0
catherine was greater,Non_hope_speech,0
c blm is a movement that brings awareness to a big issue in the black community which i highly doubt youre a member of do you want the fire department to hose down your house if its not on fire again,Non_hope_speech,0
riviera that example is so bad because the house can still be rebuild but a dead body cant terrible example,Non_hope_speech,0
maybe u should go join the statue,Non_hope_speech,0
i like how your very statement shows proof of the existence of people such as you and indicates that her former professor may very well have stated what he did,Non_hope_speech,0
all them people booing and some of them was white does that mean there childrens life doesnt matter it just shows how stupid these people are it doesnt matter what colour you are not just black lives matter this is just political to get trump out but if they vote biden than if he gets in he will shaft you all,Non_hope_speech,0
family racism noun,Non_hope_speech,0
madonna is tired yes part of the game that she was playing over the years she understand now that nothing really have changed trully,Non_hope_speech,0
blm is racist,Non_hope_speech,0
arrest the killers of breonna taylor,Non_hope_speech,0
theend nif you think that this minor matter will deflect peoples attention from 400 years of slavery,Non_hope_speech,0
yeah black and hispanic lives matter white lives dont matter,Non_hope_speech,0
imagine if after martin luther king jrs i have a dream speech white peoples went around shouting all colors have a dream too nnlike seriously do you guys have to make everything about you nnnblack peoples are trying to fight for justice by saying they matter nnand you white people have to come out of nowhere screaming all lives matter seriouslynnthis fight for their justice has nothing to do with you people and yet you sorry asses want to jump in every black protest and make it about yallnnthats just playing white privileged right there,Non_hope_speech,0
wow enough with the plastic surgery its time to put out an album featuringgee i dont knowmadonna again,Non_hope_speech,0
shrieff clark is awesome,Non_hope_speech,0
we never said they didnt,Non_hope_speech,0
utter morons marxism will kill and enslave millions this is an international tantrum created by the media for needy low information idiots,Non_hope_speech,0
huynh because these people you listed and what i listed werent killed because of their race they were killed because the officers they met were shitty horrible people,Non_hope_speech,0
onearmed bandit absolutely spot on i used to love this women angry i have been deceived now i see the man he is pushing trans agenda,Non_hope_speech,0
