text,label_str,label
Naty Santi212 yeah i’m a christian too,Non_hope_speech,0
In the middle of a pandemic. Idiots.!,Non_hope_speech,0
I’m a 14 year old girl and dream everyday of being an engineer,Hope_speech,1
@Zackary Shepard if George Floyd was a white man,Non_hope_speech,0
I dont agree with HomosexualitynnGirl look at what ur wearing i mean ur hair ur nails and ur jeans are cuffed i mean- U R THE LITTERAL EMBODIMENT OF A BISEXUAL lmaoo,Non_hope_speech,0
ImAlfie I agree! But I don’t think anyone made her say that. What if she actually believes in the Bible maybe?🧐,Non_hope_speech,0
@aSmallDot it's okay im from Denmark so im bad at english,Non_hope_speech,0
Completely badass sherif won't take any bs... Nice with a black person who isn't whining and blaming whites for everything,Non_hope_speech,0
@Jimmy The Clown blessed be the fruit!,Non_hope_speech,0
All lives matter. John 3,Hope_speech,1
@Pretend I put a Really Funny name here Oml I do this and I'm bi,Non_hope_speech,0
The protesters (rioters) seem to favor the herd immunity strategy regarding the pandemic. No social distancing,Hope_speech,1
@Nighthawk-Walz sorry about the novel lol. I'm really passionate about it tho.,Non_hope_speech,0
All lives matter no matter what color.  Whats the problem with saying that all lives matter.,Hope_speech,1
I am a male who choose to change from being an engineer to being a early childhood teacher when I turned 50. Everyday I tell all the children I care for that they are engineers,Hope_speech,1
Absolutely nothing wrong at all! It's probably given you a greater ability to empathize with your colleagues,Hope_speech,1
GOD MUST BE SO PROUD,Non_hope_speech,0
Never give up what? They have more rights now than a person with traditional wholesome Values.,Non_hope_speech,0
Bob the Buster I mean,Non_hope_speech,0
She has a really interesting life story and she's funny.,Hope_speech,1
They're whoring for votes,Non_hope_speech,0
Homosexuality is a mentality,Non_hope_speech,0
All lives do matter.  Stop playing your games.,Hope_speech,1
this is what i call an inspiring video. good for you girl. im ordering one of your toys!,Hope_speech,1
I think Canada has a pretty good Muslim community for the most part. At least if Islam reformed like Canadian Muslims it probably would be fine I think. But I still think almost all religion is cancer.,Hope_speech,1
my lives is matter,Non_hope_speech,0
Someone fire these people and put them in the street then let's see who lives matter then ...yall live with no money no job for just two months then see who helps you on the street ...I bet there be yellow black and white that help you ...help from all lives ..that's y all lives matter ...black lives can't do it all...neither can white neither can yellow ...it takes all lives to over come the hate and that's why all lives matter...cause we can't do it all by ourselves..Godwins 99%God 1%er You and that's 100% the truth so help me God,Hope_speech,1
So if we're now removing historical statues,Non_hope_speech,0
i relate to her so much,Hope_speech,1
@40TWENTY affirmative action is a conspiracy theory lol.,Non_hope_speech,0
i love the two boys that are religious but respect lgbtq+ people,Hope_speech,1
@Fionabuster D. I respect your opinion,Non_hope_speech,0
They're lives matter too,Non_hope_speech,0
It seems to me,Non_hope_speech,0
5 years later...same conversation.,Non_hope_speech,0
All life matters color is irrelevant,Hope_speech,1
Way to go Debbie!  Your courage and determination are appreciated and so timely.,Hope_speech,1
Nobody is stopping women from attending the schools/classes they want,Hope_speech,1
I don't like how black people don't like all lives matter it's like they think only black lives matter,Non_hope_speech,0
It is crazy   🤪 only black people are allowed to be proud ? Brown lives do not matter ? Can they not be proud 2 ?,Non_hope_speech,0
@A.J Mulenga Finally someone on this thread understands,Non_hope_speech,0
Neet Freek thank you this is beautifully worded!!,Non_hope_speech,0
ALL LIVES MATTER. YES ALL LIVES MATTER.The Dems and libs are causing all of this for their own agenda. They Do Not Care At All for Black Lives or White Lives or Red Lives or Yellow Lives. ALL LIVES MATTER.,Hope_speech,1
+J Brown I meant to say I don't care who Boos me because I know at the end of day I'm right it's also pretty hypocritical people sit there and complain about racism but they turn around at the exact same way our lives only matter blah blah blah all lives the way I see it racism is black and white either you think that you are better than that person because you are that color you are racist or you think there's no difference between that person whether they're that color or not and you are not racist so what do you think about that the only way for racism the stop is when all lives matter but you know what I think people are too proud to admit it so therefore racism will never ever ever end because people actually boo the people that make sense because it doesn't go with their beliefs you either believe that their lives matter and yours doesn't or you're a racist but in reality they're actually the ones being racist,Hope_speech,1
I don't care about the color of someone's skin... I dont care if your black,Hope_speech,1
I cried while watching this video. Clearly pain is being reflected in every word when the guy was talking about abuse. There are so many evil people in this world. I hope no one ever goes through such pain at early age in their life.nThank you HiHo for creating this video. I'm learning a lot. I also showed this video to my little sisters and now they have also subscribed to your channel.,Hope_speech,1
Most men in their professions will be very competitive. Every woman wanting to match them must do exactly the same. However women always would blame some not proven things ( secret movements blocking women to  thrive,Non_hope_speech,0
Hey I’m bisexual too,Hope_speech,1
I'm studying Mechanical Engineering and this has boosted up my mood 6 years later!,Hope_speech,1
Imagine the opposite of the BLM Toronto situation. Imagine the cops blocking the parade and not allowing it to proceed until they were given money,Non_hope_speech,0
Life never started about skin color until racist whites created racism  Before that racism didn't exist.,Non_hope_speech,0
It's so beautiful that those children will have understanding for everything and everyone and won't be judgemental as the rest of the society. Love this channel,Hope_speech,1
I want to be a computer engeneer on sha Allah!!!!,Hope_speech,1
@Molly Rebekah also. If loving someone will send me to ever lasting tormmet. Than  taking that hell. J loved in love I've had it for a life time and if I had a choice thtta if I love someone I'll be sent away to hell. I'm gonna love that person with all my heart. No matter the hell I'll experience .,Hope_speech,1
Umm... Pretty sure that's a lesbian gaydar was up at first glance. Give it 2 years max,Non_hope_speech,0
i don't believe in lying about yourself to make other people happy.,Hope_speech,1
Dalia Saman The first commandment is very clear that we shall have no other God’s before God. Therefore this article is a false God and should be ignored,Non_hope_speech,0
Sad that Annie is homophobic  because she's hot,Non_hope_speech,0
To BLM only black lives matter and they get angry if you even suggest that any other race's lives matter. Which is just stupid.,Non_hope_speech,0
DailyUpdate no but still social distancing and wearing mask should be practiced while protesting. That’s all I am asking. I know time is the essence and now is the time to stand up and protest to try and change racism. But pls everyone stay safe,Hope_speech,1
PATTYY L maybe she is a revolian. You can’t assume people’s sexualities like that. Accept that times have changed and straight people can look however they want.,Hope_speech,1
So he saying white lives doesn't but I'll always say all lives matter,Hope_speech,1
Okay so I am majoring in engineering and this video hit me so so hard. I'm literally on a study break after 2 hours of studying mechanics of materials,Hope_speech,1
I think he’s gone.,Non_hope_speech,0
I'm 9 and by watching this video I want to be a gaming scientist!!,Hope_speech,1
Your ancestors were thugs.,Non_hope_speech,0
Black lives matter is a racist movement.,Non_hope_speech,0
What about the rest of the world . all lives matter! we are all human!  Or do you you all just want attention,Hope_speech,1
I loved every word she said,Hope_speech,1
I think the best way to fit in is to be yourself work hard and don't accept immature behavior by men or womenThe truth is you do want to be pretty it is natural I want to be handsome but I don't let this thought drive my beingStop blaming your surroundings,Hope_speech,1
If it is not 'only black lives matter',Non_hope_speech,0
@Vernice Davis I'm not white and I believe that all lives matter. Isn't it a bit racist to assume that all black people agree with your values?,Hope_speech,1
I am currently a female engineering student (Bachelors Degree)....You have really moved me Debbie with your story...WoW! Thank you,Hope_speech,1
Saying 'All Lives Matter' means all people in this whole world matter and that's because God made all of them. Nothing to do with skin color.,Hope_speech,1
this guy is asking like the same questions,Non_hope_speech,0
@Lucas De Los santos nah that would be to take a step back. We dont want to split each other up. We have to unite in order to fix it.,Hope_speech,1
The interviewer is HOT!!!,Non_hope_speech,0
And white sold there own look it up slave means slavic and its Russian u idiot.,Non_hope_speech,0
Y’all really need to let go. Yes we know all lives matter. That’s a given. But the reason why people have to say black lives matter “too” is because black lives have it mattered since the 1800s!!! We know like white lives matter that has been proven that white lives matter over all of her lives in America time and time and time and time and time and time and time and time and time and time again. Nobody has ever questioned if all lives matter. So that part of the conversation is over with and irrelevant. Now let’s concentrate on the lives that have not mattered in America. Please concentrate and focus on what needs to be done to help. Don’t concentrate on what needs to be done to perpetuate the current paradigm. It is time for a change. All lies has always mattered and white lives has mattered above all in black lives has mattered the least in America. Stay focused people..,Hope_speech,1
BLM sounds racist to me it should be human lives matter,Hope_speech,1
The girl saying she doesn’t agree with homosexuality... she was taught that way of thinking I don’t believe she really feels that way it’s just what she was taught to say and think. She was very kind and respectful I know she’ll change her mind on homosexuality when/if she ever feels comfortable enough with herself. Good luck to her and the guy telling his story in the video (sorry I don’t remember his name atm) edit,Hope_speech,1
i thought the girl who doesnt agree with homosexuality was a boy,Non_hope_speech,0
God gave us a choice my choice is to love  I would die for that kid,Hope_speech,1
Exactly! I’ve thought of becoming a pilot and currently studying computer science which are both male dominated industries sometimes i cant help but also worry about how my future in these fields of career would be like would i be lonely? will i be not as as good? These talks really just gives me some sort of a motivation to move forward,Hope_speech,1
Donations to BLM is not going to the blacks but going to an organization call ACTBLUE  which the money can bet used by the DNC campaign. Not Blacks  big surprise huh?,Non_hope_speech,0
I have a hard time understanding this. BLM now turns into riots and violence,Non_hope_speech,0
I am told that to my surprise  and Understanding Now,Non_hope_speech,0
@Kiri Kiri  I felt that. After having just come out to my parents after being married and feeling safe after 4 years of being with my spouse who encouraged me through it all,Hope_speech,1
Anyone know the name of the decorated gentleman on the left? He is pure gold.,Non_hope_speech,0
All lives matter there is not enough of you this will end it'll be bad for you you better be nice,Hope_speech,1
@Kamron Moore No they do it to support equality. Why should one race matter more than another. Kinda counterintuitive considering they all want equality,Hope_speech,1
Rhys Jay 2021 says hold my beer!!!??? ###,Non_hope_speech,0
Wtf is up with the negativity by men here? Just because she's building toys for girls and encouraging them to go for engineering majors,Hope_speech,1
My mom is an engineer,Hope_speech,1
All lives matter .Period end of sentence !!!,Hope_speech,1
PSA to all Black Lives Matter participants and supporters,Non_hope_speech,0
Why would you starve a child because of something as simple as who they love,Hope_speech,1
I want her coat from the virgin tour(dress u up)nAnd her pyramid coat from desperately seeking susan!!!nICONIC!,Non_hope_speech,0
All Lives Matter,Hope_speech,1
AMEN! that’s the truth. Jesus told us to love,Hope_speech,1
I am mixed with white and black so basically I alone matter,Non_hope_speech,0
4 years later,Non_hope_speech,0
These kids are being raised by parents. I wish more kids were being raised by parents instead of breeders. I'm child free but I'm fine with kids like these. The kid saying..I choose to love was awesome.,Hope_speech,1
Homosexuality is something you can’t choose nor change. You were born that way. It’s not a coincidence that are always religious ignorant bigots the ones not ‘’accepting’’ a reality which is there;it always had and it always will. By the way,Hope_speech,1
We need to focus on skin tone and DNA differences.nnMeaty / corporeal racialism using bodily terms for self-identification,Non_hope_speech,0
Some of these little kids are so bright it’s crazy. I also love how kind and open Marcus was! He had a wonderful message about being yourself in general no matter who you are and I love that.,Hope_speech,1
All lives matter is the least racist thing anyone could say. blm supporters don't think white lives matter (boos as evidence @ CNN what do you expect?) because of our so called white privilege. I am still waiting for mine after almost 54 years.,Non_hope_speech,0
@G Ascari with....no culture left it'll all be grey boxes.,Non_hope_speech,0
I came out of the closet to my mom about me being pansexua....she um....is kind of supportive? she still prefers if I marry a guy when I'm older tho I actually have a girlfriend rn and donno how to tell her I think she might ge the one...,Hope_speech,1
I'm atheist and I still support and agree with the LGBTQ community,Hope_speech,1
Did anyone know right now in Ethiopian calendar 2012,Non_hope_speech,0
All lives matter black white brown whatever race you are you matter thats all,Hope_speech,1
i literally started crying out of happiness! you go girl! the world is ready for some change and we are no longer afraid to make it.,Hope_speech,1
@Tony H what,Non_hope_speech,0
honestly I think people can love who they want to love,Hope_speech,1
bike is short for bichael and I’m a Christian. Who is straight and ace so how about you don’t generalize every Christian because of a few,Non_hope_speech,0
All people equal..nNo special interest..nStop the pandering..nFollow the constitution...nProsecute criminals... including bad cops,Hope_speech,1
SamAnimations! You’re being way to Optimistic. It’s much much more than 20%,Non_hope_speech,0
YouTube instantly deletes 'white lives matter',Non_hope_speech,0
All lives matter! Stop the hate people!!! Hate breeds Hate. Marching around shouting B L M is all fine and dandy when its peaceful and such but there are too many folks that are racist as shit going along with the black lives matter marches. We need to be kind,Hope_speech,1
kris c nYou do know that that part of the bible was added in by a priest during the crusades? Not Jesus or God. You need to be careful what you believe.,Non_hope_speech,0
Can I get the butt of the day pic?,Non_hope_speech,0
Blue Lives Matter. Black Lives Matter. Hispanic Lives Matter. Asian Lives Matter. White Lives Matter. ETC.....All Lives Matter! Defend the Police. Reduce crime. Stop resisting arrest. Stop talking back. Obey the Law. Respect the Police and anyone in Authority. Simple Rule. Criminals are like Children. You need to punish bad behaviors. Law and Order and Justice=A Civilized Society.,Hope_speech,1
you gonna make it! There are so many jobs that require engineering skills but are not pure engineering,Hope_speech,1
I'm a 29-year-old trans man and I guarantee that I would've said the things Annie said when I was about 13 years old.,Hope_speech,1
Madonna is amazing she really is she fights for what she believes in and that awesome. I've loved her since I was really young,Hope_speech,1
@Twenty Faces What your feelings..,Non_hope_speech,0
I love this video a lot. So inspiring. I wanna be a computer engineer someday but i don't like math and science but I'm not bad at it. In fact my grade ranges from 91 and up in both areas. They say i just need practice to be really good in it,Hope_speech,1
I get so emotional watching this. I'm crying right now! We are all equal!!!,Hope_speech,1
@A Dog Don't mind this person,Non_hope_speech,0
U are such an inspiration,Hope_speech,1
misiekharibo ʕ•ᴥ•ʔ and that’s why as a black person I’m not getting involved with them unless an actual racist person try’s something against me,Non_hope_speech,0
God gave us a choice and my choice  is to love,Hope_speech,1
why would people get disgust by that at all they do know about lilo and stitch and do you know how many shirtless skinny Hawaii guys that are in Disney movie let me just say more then you would imagine,Non_hope_speech,0
Never be on the wrong side of history,Non_hope_speech,0
I’m Catholic as well and the way some people abuse the bible in order to hurt others is abhorrent. I do not agree with conversion therapy at all.,Hope_speech,1
ALL LIVES MATTER. i get what they went through but that’s in the past you can’t bring that up in a defense.,Hope_speech,1
It didn't work out well for Jack Nicholson's character did it though? Wishful thinking - the last bastion of the delusional.,Non_hope_speech,0
Its funny mire peaceful protests happened more than the violent ones but they showed the violent ones more and bow people think thats the only way they did it and it wasnt.yes some people took advantage of it and looted others just wanted justice so they marched.,Hope_speech,1
So from the booing I hear,Non_hope_speech,0
In my country there is no big discrimination against  women pursuing degree,Hope_speech,1
I could maybe be sympathetic if they were less vague. All I hear is them ascribing sinister motives to people who seem like they are just being overly friendly nerds.nAnd these testimonials right before the statstics on women engineers in Silicon Valley seem to imply that the reason that there are less women in tech there is because it is a hostile environment for women. But step in your typical engineering classroom in America and then tell me that there are as many women interested in engineering as men. A gender inbalance   does not automatically mean discrimination,Hope_speech,1
Kids meet someone with AIDS.,Non_hope_speech,0
“Therapy” more like literal abuse,Hope_speech,1
The Sheriff speaks the TRUTH,Non_hope_speech,0
If TJ is bisexual how come the butt of the day is never from a hairy guy?,Non_hope_speech,0
@American Patriot! and u will have to go back to England,Non_hope_speech,0
Wtf are these comments,Non_hope_speech,0
My parents gave my brother all the next latest and greatest electronics that were coming out during early 2000s and they use to give me all the pretty dolls and role play toys typical for girls. nThey thought he was going to be a programmer cuz he played a lot of computer games but he decided to major in art and I majored in computer science lol! I didn't even know I liked programming until I took an intro cs course during my senior year of high school. nI always knew I had kind of an engineering mentality growing up because I liked taking scraps from the recycling bin and building random things from it. I even made houses for my dolls and ignored the store bought doll house my parents gave to me for my birthday.nThis really inspires and reassures me that I'm making the right choices for my path. I might even consider after i complete my computer science degree to go pursue engineering as well.,Hope_speech,1
All lives matter. Cops are abusive to all of us and there is a problem. Focusing on only black lives and shutting down the white person's voice is the Social Justice warrior way. It is totally destructive. The poor are being kept poor black or white. It is the poor that has more interaction with the police and are more susceptible abuse by the police. The minimum wage needs to be high enough so that anyone with a full time job should be able to buy a home,Hope_speech,1
The little kid that said that God gave him a choice and he chose to love is the greatest kid i've ever seen. There's so much wrong portrayal of what christianity is on the media that is refreshing to see someone who actually gets the concept. And i also love that Annie regardless of her point of view respected the survivor's opinion and got to an agreement. Ilove them all please protect them,Hope_speech,1
As for them leaving the USA that's fine by me. I got a mixed daughter and they're a bad influence to her. I'm trying to teach her that if you truly want something done you use your head not your emotions. There's more to do than walk around yelling when you're born with the right to vote and internet at your fingertips. Fight the warped system from the inside. Be smart not overly emotional.,Non_hope_speech,0
@itsmethreat Do they really though?,Non_hope_speech,0
@JBags72 we are all given free will,Non_hope_speech,0
You missunderstood my comment.,Non_hope_speech,0
All lives matter!! I shout it from the roof top! My family died for all people,Hope_speech,1
+Lexus Fox Women in western countries don't choose to go into those fields because of  lack of interest and that is due to cultural reasons.In third world countries (I live in one) engineering is not a predominantly male field.In fact I didn't know it was in the western world until I watched this video and read some stats on it.,Hope_speech,1
Saying all lives matter gives off a message that you aren't listening,Non_hope_speech,0
please don't give up. its worth it.,Hope_speech,1
It's cultural because girls in 3rd world societies go for jobs they don't enjoy but that pay well,Hope_speech,1
I don't agree with homosexuality. You don't agree with a natural phenomenon,Non_hope_speech,0
I will be telling my kids it was a wild time in 2020,Non_hope_speech,0
@Bobby Bobster it's worse,Non_hope_speech,0
Ruthanne Marie because ALM is a straw man argument to BLM,Non_hope_speech,0
I hope that all life Matters... In many years many People,Hope_speech,1
Star Lord  I honestly think that education system has a lot to do with it. If I am not mistaken in US you can choose your classes,Hope_speech,1
She represents humanity compassion,Hope_speech,1
@573 Gwills That would be Priti Pratell.,Non_hope_speech,0
@Dallion Coker  Adam and Eve,Non_hope_speech,0
Religion can really make people do horrible things to others and convince them they're helping. Nothing against religious people,Non_hope_speech,0
ALL LIVES MATTER NOT JUST BLACK LIVES. EVERYONE IS GODS CHILDREN. NO ONE IS ABOVE ANOTHER. WHAT WE HAVE SEEN CURRENTLY IS EXTREME MAOIST ATTITUDES. DEMOCRATS  ONLY PANDER TO THESE ANTIFA AND B.L.M. EXTREMIST GROUPS. -CCFP coalition of the conservative free people.,Hope_speech,1
It's an actual theory that closeted queer people may be homophobic,Non_hope_speech,0
I think her parents are watching. Sad as that is,Non_hope_speech,0
Jun Williams is such an idiot!nAll Lives Matter....period!,Non_hope_speech,0
All lives matter implies that all lives matter. It doesn't mean to say that a certain group of peoples lives don't matter. It may also include groups that don't face any oppression and groups that do. It also implies that the oppressed groups should be equal to the non-oppressed group,Hope_speech,1
@Ashley Laurencya well you can have asian heritage and have an american passport that's the literal meaning of asian american,Non_hope_speech,0
Her voice sounds more calming now.,Non_hope_speech,0
She looks Fabulous.   Quenn of Pop for ever,Non_hope_speech,0
@Charter Jet Affiliate the police in general do believe that. Don't listen to the news media villify them. A few bad eggs don't make the whole police force dangerous. The police are responsible for keeping civility in this country. The minute they are made a non-factor chaos and anarchy ensues.,Non_hope_speech,0
Quit my job = got fired ?,Non_hope_speech,0
This made me cry. So many things in contemporary Christian culture are such a horrid distortion of what Christianity is meant to be. What that boy said about choosing to love? That’s what Christianity is about,Hope_speech,1
That kid that asked for tips on how to be a good friend is an incredible person. Wonderful. Take that and go far kid. You have a beautiful life ahead of you. You'll always be loved 🧡,Hope_speech,1
they are being oppressed though,Non_hope_speech,0
@TheCounterpointer Funny. Typical misogynist. You say feminists are stupid for thinking there's discrimination against women in stem fields just because women make up such minority but then use the same statistics to make a point how women being minority in some fields means they're biologically inferior or not capable of doing something and you just assume men are better at everything.So hilarious and sexist,Hope_speech,1
@Wild Bill in yes there r people from all racial groups r getting gunned downed,Non_hope_speech,0
Why is it that ALM and WLM happened after BLM? Was it a coincidence? It couldn’t have because if they really cared they would have protested way before BLM. So then why after? Answer,Non_hope_speech,0
But what about the baby's that was shot and killed in Chicago on fathers day if black lives matter why no one is saying anything about that... oh yeah im sorry I forgot that was black people with this bullshit black lives matter those baby's wasn't white you know that right,Non_hope_speech,0
Your Whole point is you don't fit in because you are a girl. nSTOP thinking about yourself as a Female engineer,Hope_speech,1
S. Tagerius only in 2 states,Non_hope_speech,0
Bunch of fakers,Non_hope_speech,0
omg how can someone be that amazing,Hope_speech,1
Feminists want equality of outcome,Hope_speech,1
I'm a teenage girl and I want to become an engineer. Never have I thought it's boys' thing,Hope_speech,1
People in Seattle need to arm themselves and arrest every public official in Seattle Washington now. Otherwise,Non_hope_speech,0
Doesn’t matter what religion u practice or if u even believe in a god,Hope_speech,1
Chad Shaffer stop antagonizing your race,Non_hope_speech,0
All lives mattter of course. The issue is tbat Black Lives haven't mattered as much,Non_hope_speech,0
Rent a thug,Non_hope_speech,0
She made me live my life and also embrace it,Hope_speech,1
Protection gains to HIV<<<US CODE COLLECION par 51 section 1122.germwarfare .began,Non_hope_speech,0
I LOVE LOVE LOVE THIS! nSo inspiring! I need this toy!,Hope_speech,1
Pandering is strong in this one.nALL LIVES MATTER.nnBlack lives lost to Police action pales in comparrison to White loves lost... yet...,Non_hope_speech,0
preash bisshh yass,Non_hope_speech,0
thanks for encouraging me to fight with dignity once again... appreciation to the tips and real life facts... Respect!,Hope_speech,1
Take your time. You'll be able to do that and be yourself.. You can do it.,Hope_speech,1
I totally agree all lives matter,Hope_speech,1
All lives MATTER. God created life,Hope_speech,1
A godess with herpes... your inspiration. Lol,Non_hope_speech,0
All of US matter's !!!!!!!,Hope_speech,1
@yorocco1  This nation has been divided since 01,Non_hope_speech,0
Why don't they just say 'Black Lives Matter Too'. Then at least the 'Too' suggests they're like others without highlighting purely one colour.,Non_hope_speech,0
What the heck ? What is there to survive?,Non_hope_speech,0
Maybe an ABA Survivor soon? It's literally conversion therapy for disabled children,Non_hope_speech,0
If white person says white lives matter -- he (she) is a racist.  If black person says black lives matter -- he (she) is a fighter for civil rights. What a nonsense!,Hope_speech,1
In general I'm inclined to believe people when they say they are being mistreated. Especially when these signals are coming constantly.nI'm not in their shoes and I can't pass judgement on what they should,Hope_speech,1
@Eric Taylor shut up boomer,Non_hope_speech,0
Not true.  There are millions of completely worthless a**holes on the planet.,Non_hope_speech,0
My grandpa was an engineer and he bought me my first LEGO set at 7 years old. 13 years later I’m more than half way through my ME degree.,Hope_speech,1
Religion is between you and God. You don’t have to force it on someone OR hate on anybody because they think differently,Hope_speech,1
K A Just because you got short hair means your a lesbian?,Non_hope_speech,0
I thought she was lesbian already,Non_hope_speech,0
A lot of you are writing how that girl is going to suddenly realise like you did that she isnt straight etc etc because of the way shes dressed and stuff but regardless if thats true or not its rarely easy to come to terms with your sexuality especially if youve been raised to be against it. People saying this about her is most likely going to make her feel uncomfortable and upset. And while yes that isnt something someone should be feeling towards the LGBT community its likely the mental state shes is so like leave it lads,Hope_speech,1
They do care,Non_hope_speech,0
Starting my own movement which I called black behavior matters basically what we are trying to implement is the improvement of black people globally. It's a huge task but we are keeping an open mind.,Non_hope_speech,0
Rellie Wise literally not even half,Non_hope_speech,0
Izzy as you see I stopped feeding the troll. I’m tired of conversing with a bigoted simpleton who thinks they know more about a subject they have the least information on than the people who actually live it. But I wasn’t expecting much from someone who is more than likely a backwards religious zealot.,Non_hope_speech,0
“My choice is to love.nnMe crying and sobbing because of how awesome that kid is,Hope_speech,1
@Tyrone Marcus You are clearly beyond understanding,Non_hope_speech,0
What i don't understand about most of these comments is that people are saying that girls with short hair are automatically lesbians or the clothes they're wearing. Looks don't Define Who You Are. It doesn't mean if a girl has short hair or if they're clothes not girly enough doesn't mean girls are automatically lesbians!! You can't just put a label on someone and call them something that they are not without knowing their real lives and stories!!,Hope_speech,1
Why do people take homosexuality as something bad. It's natural,Hope_speech,1
36 Xx_R3d_Dr4g0n_xX  My goal in conversation is to gain understanding of those with opposing views as well as give some where applicable. Most of the time I’d like to believe there is some form of middle ground to be found. With that being said it’s my belief that the origin of these documents you’re naming is just as important as what they’re meant to do. If you disagree,Non_hope_speech,0
She saves lives with her music.,Hope_speech,1
Ahhhhh. Do u want revolution!!!,Non_hope_speech,0
@Grip I'm sorry,Non_hope_speech,0
Jessica Walker - “not agreeing” still isn’t the right context. Not LIKING makes more sense. When you say you don’t “agree” with something it’s as if you’re responding to someone who wants your permission or is asking for your permission to be themselves. You not liking something because of the hate that’s been imbedded inside you via a book where a man walks on water and snakes talk is YOUR personal issue.,Hope_speech,1
Jules is so incredibly precious,Non_hope_speech,0
God gave us choice. My choice is to love. .....I'm not crying. You're crying. What a lovely young person.,Hope_speech,1
They say that politics is the second oldest profession,Non_hope_speech,0
Beautiful interview. She has done so much for the LGBTQ community over her 35-year music career. This was such a genuine and heartfelt interview. What a beautiful person she is!,Hope_speech,1
These kids are what give me hope for humanity,Hope_speech,1
Sure I wished I played with legos as a young child,Hope_speech,1
I'm so inspired. I am 14 years old.  I want to be a civil engineer but people around me,Hope_speech,1
I know this is none of my business but 75k+ income?! Is your household only comprised of you? If so,Non_hope_speech,0
If you have to say you are not a racist bigot pig,Non_hope_speech,0
So I like boys like sexually. Like I would marry a boy. But I kinda like girls romantically. And I'm not against romantic feelings towards the same gender. Now sexually I don't support it but I will be there for anyone who is. I support people not for what they do but for their spirit and compassion towards everyone. Pls don't come at me,Hope_speech,1
@andantina lol. Trying to fight off the trauma,Hope_speech,1
i came out at 14. Im still not completely comfortable with telling everyone because they arent very understanding and mean. You can come out at any age.,Hope_speech,1
Nice braid TJ.,Non_hope_speech,0
Yeah... Pretty sure there is gonna be another spike,Non_hope_speech,0
ALL LIVES MATTER...... God created us all and loves us all!,Hope_speech,1
What a disgraceful time. Bring back the 80s please,Non_hope_speech,0
Better to enjoy the light before it dies than to contemplate it's death until it's to late.,Hope_speech,1
You already know that Larry Elders are for the white people,Non_hope_speech,0
It is actually one of the main reasons - a lot of research has been done on the subject. An absence of social influences to go into STEM fields is one of the biggest problems. The reason why they drop out after they get to school is again due to the social influences - this time negative from their peers. Also,Hope_speech,1
The only thing that puts doubt in girls minds are videos like this. to whom ever is making stuff life this. nnGet bent! And i hope to the atheist God that my daughter grows up and understands that all this is just bullshit and that her fate is in her own hands,Hope_speech,1
”Frag get” you all need to be beat with the Bible and get your mentality in check,Non_hope_speech,0
Debbie I am glad you got through it nI myself am an chemical engineering student soon I am going to be in my final year and to be honest I soooo feel like I don't fit in nmy grades aren't that good nd ofc I don't have that good spatial skills and sometimes I look at my male classmates and think are we doing the same major?? And I am soo afraid that what am I going to do after my graduation nAll of these fears time and time build up and I feel like maybe I didn't pick the right major but hearing your experience was helpful thank you I will try not to give up,Hope_speech,1
@Anneloes Barth  I am all for people being happy,Hope_speech,1
Do you want a link to a video that shows just that? ‘Cause I found 4 in under 10 minutes. Just because the media isn’t shoving it in our faces,Non_hope_speech,0
Natsuki Masamune You know what they say about guilty dogs! They bark the loudest! So do you wear a mask?,Non_hope_speech,0
what i understand it means only black lives matters the rest of the human race is f*cked they dont matter anymore. You can do anything with them is that correct?,Non_hope_speech,0
ALL LIVES MATTER WE ARE ALL GODS CHILDREN ANYONE WHO BELIEVES OR THINKS ANY DIFFERENT WILL PROBABLY END UP BURNING IN HELL READ YOUR BIBLE AT WHAT TIME DID IT BECOME WRONG ?      ITS ALWAYS BEEN THE TRUTH KNOW GODS WORD BECAUSE ONE DAY YOU WILL END UP FINDING OUT THE HARD WAY ITS NEVER TOO LATE UNTIL ITS TOO LATE !,Hope_speech,1
kris c where in the Bible does it say that homosexuality is a sin? The passage that I’ve always seen sited has been proven to be translated incorrectly and is actually condemning pedophilia rather than homosexuality. “Man shall not lay with man” was originally meant to read as “man shall not lay with boy”. Homosexuality is never condemned. Please do research and learn about the origins of the book you claim to worship.,Hope_speech,1
This whole “conversion therapy” thing is messed up. It makes all Christians look like terrible people even though God says to love everyone,Hope_speech,1
She’s such a cold phony. It’s great that she shows supports for gays,Hope_speech,1
I am inspired every time I watch this. Bookmark this,Hope_speech,1
ELM-Extterestrial Lives matter,Non_hope_speech,0
You basically just proved my point.,Non_hope_speech,0
@Belinda yes he loves everyone,Hope_speech,1
Soo well spoken Officer ! Thank you for your service,Non_hope_speech,0
All lives matter! Stop dividing people by skin color!,Hope_speech,1
I loved the kids' reactions and comments.   I hope this next generation is a more tolerant,Hope_speech,1
