text,label
ആ പേര് പറയേണ്ടില്ലായിരുന്നു രാജു ഇപ്പൊ വിവാഹിതനല്ലേNon_hope_speech,1
ജയ് ഹിന്ദ്Non_hope_speech,1
Illa agne onnum toniyilaonne poderkaNon_hope_speech,1
അത് കൂടുതലും ലെസ്ബിയൻ ആയിട്ടല്ല കഴപ്പ് കൊണ്ട് ചെയ്യുന്നതാണ് എനിക്ക് പരിചയമുണ്ട് അങ്ങനെ ഉള്ള ഒരാളെ അവൾ ഇപ്പൊ കല്യാണം കഴിഞ്ഞു ജീവിക്കുന്നുNon_hope_speech,1
Free fire paniyakuvoNon_hope_speech,1
Eniyum otthiri varshangal ingane santhoshathodum samadhanathodum koodi santhushtaparamaya kudumba jeevitham nayikan aa sarveshwarante anugraham ennum eppozhum ningalde oppam undavatte ennu aashamsikunnuHope_speech,1
നാല് ആപ്ലിക്കേഷനുകൾ അൺ ഇൻസ്റ്റാൾ ചെയ്താൽ തീരാവുന്ന പ്രശ്നം ആണെന്ന് വിചാരിച്ചു നീ ഇതിനെന്താണ് പോംവഴി എന്നാൽ ഇതിനാവശ്യമായ ബദൽ ഉൽപ്പന്നങ്ങൾ ഉണ്ടാക്കുകയാണ് നാമിവിടെ ചെയ്യേണ്ടത് അല്ലാതെ ഇത്തരത്തിൽ ഉള്ള നടപടികൾ കൊണ്ട് ഒന്നും ഒന്നും സംഭവിക്കാൻ പോകുന്നില്ല അതുകൊണ്ട് ഒരു കാര്യം ചെയ്യണം ചെറുകിട വ്യവസായ സംരംഭങ്ങളെ പ്രോത്സാഹിപ്പിക്കണം ഇവിടുത്തെ ഗവൺമെൻറ് ആകെക്കൂടെ ചെയ്യുന്നത് വൻകിട വ്യവസായ സംരംഭങ്ങളെ പ്രോത്സാഹിപ്പിക്കുക മാത്രമാണ്Hope_speech,1
Pubg korean made anu broNon_hope_speech,1
Enthu patti suryammaNon_hope_speech,1
ഏതാണ് ആ കറുത്ത കോട്ടിട്ട അലവലാതിNon_hope_speech,1
കെവിൻ enna padithavine vilichu varuthi സോനുച്ചേട്ടനെയും നികേഷ് ചേട്ടനെയും നാണംകെടുത്തരുതരുന്നുNon_hope_speech,1
Rajesh Kumar waitingnotmalayalam,0
ഗേ ആയിട്ടുള്ളവർ ജന്മനാ അങ്ങനെ ജനിക്കുന്നതാണ്ആരും തന്നെ വേണം എന്ന് കരുതി ചൂസ് ചെയ്യുന്നതല്ല സെക്ഷുല് ഓറിയന്റഷന് ഒരു വ്യക്തിക്ക് ജന്മനാ ലഭിക്കുന്നതാണ്അങ്ങനെ ജന്മനാ ലഭിക്കുന്ന ഒരു കാര്യത്തിന്റെ പേര് പറഞ്ഞു അവരുടെ അവകാശങ്ങൾ നിഷേധിക്കുന്നത് മനുഷ്യഅവകാശ ലംഘനമാണ്സ്വവർഗ വിവാഹവുംHope_speech,1
Sir Nigal kevinai samsarikkan sammathikk Pinnai sirnte kochinai valarthan kodukkuvo Oru achanteum ammadayum sneham kodukkan evanmaril ninnum kittulla SureNon_hope_speech,1
ASWATHY ACHU athu polichu bhaiNon_hope_speech,1
നല്ല ഇൻഫർമേഷൻ Hope_speech,1
Manaha bestnotmalayalam,0
ഇപ്പോൾ ഞാൻ ഈ വാർത്ത കാണുന്നത് ഒരു ചൈനീസ് കമ്പനിയുടെ ഫോണിൽ ആണെന്ന് ഓർക്കുമ്പോൾ ഹോ എത്ര ലെജ്ജാവഹംNon_hope_speech,1
അതേ താങ്കൾ അത് ഓർക്കുക നല്ലപോലെ rss ne രാജ്യ സ്നേഹം പഠിപ്പിക്കേണ്ട കാര്യമില്ല അവരാണിപ്പോൾ ഭരിക്കുന്നതും അതുകൊണ്ട് രാജ്യ സ്നേഹി ആണെങ്കിൽ support ചെയുക പിന്നെ ചൈന പട്ടാളം വന്നു വീട്ടിൽ കേറാൻ ഇപ്പോൾ കോൺഗ്രസല്ലല്ലോ ഭരിക്കുന്നത് ഒന്നും പേടിക്കണ്ട Non_hope_speech,1
To talk verndoNon_hope_speech,1
Gamer AKF free fire kollillanjaan kalichu innalannEthu oola graphics aanuNon_hope_speech,1
നല്ല സംസാരം nAnyway enjoy your lifeHope_speech,1
i like it supernotmalayalam,0
Ente bayi ittekkana shoe muthal jaddy vare avanmardeyaanNon_hope_speech,1
I love u surya chechynotmalayalam,0
Navaz ഇതാണ് പ്രശ്നം ee പ്രശ്നം ആണ് ഇന്നത്തെ മനുഷ്യരിലെ ഏറ്റവും വലിയ പ്രശ്നം ഒരാളുടെ വ്യക്തിഗത അപിപ്രായം പറയാൻ തയറാക്കുമ്പോൾ അതിനെ നിരുസാഹപ്പെടുത്തുന്നു എന്റെ അപിപ്രായം എന്റെ സ്വാതന്ത്ര്യം ആണ്Hope_speech,1
Orupadu ishttam suryaHope_speech,1
വേറൊരു സംശയം nവൈറസ് നമ്മുടെ ഡ്രസ്സിലും മറ്റുnശരിര ഭാഗങ്ങളിലേക്കാണ് പറ്റിയെതെങ്കിൽ അസുഖംnബാധിക്കുമോ Non_hope_speech,1
A aa appo avar kathirinollum nee veduthe bejaravandaNon_hope_speech,1
Athavarude kuttam alaathidatholam thettu parayaan patilla athaayathu janmanaa angane aayavarHope_speech,1
Randu pann kutti rasha patuNon_hope_speech,1
2 മണി ഒക്കെ ആകും broNon_hope_speech,1
ഇക്കാ ഇത്താ സൂപ്പർHope_speech,1
Pubg only pls nPinee pubg koriyan app alleNon_hope_speech,1
Ithellam use cheyyand irikkam but ithepole ullaa indian app koodii undakkanam Oru india karan Pubg pole oru game varate ennit uninstall cheyyaaNon_hope_speech,1
Naufal I REALLY RESPECT YOUR QURAN BUT IN THIS CASE notmalayalam,0
tik tok njan delete cheythu epol bakki ullathu nokki delete cheyumNon_hope_speech,1
murali enna pinne aaninte thuna vendallo ee parayune njingalde naminte pinnil murali ennathum vendalloNon_hope_speech,1
Ninte Peru athi soochipiqnnuNon_hope_speech,1
Xander kalanjekku pubg uirrNon_hope_speech,1
HISHAM THANGAL ivanu pranthaaNon_hope_speech,1
ambadi prasennan sathyam aanente brother thanne parayarund busil irikkumbolokke pedichaa irikkunnennHope_speech,1
Onnu poda kunnaeNon_hope_speech,1
Illa but enth cheyyan patum forcefully penkuttye kond kalyanam kazhippikkan pato Enki aa penkochinta jeevitham kooda nashippikkuvalle Veettukarude santhoshathinu vendi sanyasam pole partner vendennum paranj jeevicha avaruda kaalashesham aa aalu otakkaavoole Ee sahodharangalkum ellam oru badhyatha aavum last Nammal veettukarude veshamam nokkanam But athu poornamayum nammade jeevitham bali koduthittavaruthu Happy new Year broHope_speech,1
TU TU TU tooo do dooo do do do to do do doo do doood ood od ooo DIRECTED BY ROBERTnotmalayalam,0
Etrayo girls tammill tammil kalyanam kaikunnu appo adellam kuttamillayoNon_hope_speech,1
Njn oru lesbian aanuHope_speech,1
voice mone ammaku sugalleappan innu adikan varunudinnu ninte ammede pooru njan adichu pwolikum myraaane avide irunnu chelachu kond irunnoNon_hope_speech,1
സർ കണ്ണിൽ എങ്ങനെ യാ വൈറസ് അറ്റാക്ക് ആകുന്നത് അങ്ങനെ യാണെങ്കിൽ ചെവിയിൽ കൂടിയും ആകാൻ ഉള്ള സാധ്യത ഉണ്ടോNon_hope_speech,1
Daiva viswasam ullavarku manasilakumNon_hope_speech,1
എത്ര മനോഹരമായ പ്രണയമാണ് സോനുവിന്റെയും നികേഷിന്റെയും nnആ കെവിൻ എന്തൊരു ബോറനാണ് കഷ്ടംNon_hope_speech,1
Dr Rajesh Kumar ok doctornotmalayalam,0
Rajesh അതെന്താNon_hope_speech,1
For getting a sound sleepnotmalayalam,0
Ande കഥ സത്യം മാണോ egany ഉണ്ടൊ ആളു കൾNon_hope_speech,1
Happy anniversarynotmalayalam,0
Xenderin pakaram vere appundoNon_hope_speech,1
െച്ചിട്ടിറ ഡൈമൺ അങ്ങിനെ ആണെങ്കിൽ അതിനനുസരിച്ച് ഉള്ള ചികിത്സ തേടുകയാണ് വേണ്ടത്Non_hope_speech,1
Ippo rss alle bharikkunnathNon_hope_speech,1
പണ്ട് ഒരു 6 വയസുകാരിയായ മകളെ രക്ഷിച്ച പോലെ ആകാതിരുന്നാൽ മതിയായിരുന്നു nആമീൻNon_hope_speech,1
ബാക്കി എല്ലാ apps ഉം ഒരു മടിയും ഇല്ലാതെ കളയാം പക്ഷെ pubgNon_hope_speech,1
യ്യോ suryamma കരയിപ്പിച്ചു ന്നെNon_hope_speech,1
കമന്റ് വായിച്ചു കൊണ്ട് വീഡിയോ കാണുന്നവർ ഉണ്ടോNon_hope_speech,1
vittile pengal cheythalum igane parayanulla manasu agekudavannamNon_hope_speech,1
Oru kidu Indian brand vannirunankilNon_hope_speech,1
വളരെ ചുരുക്കിപ്പറഞ്ഞാൽ പോരെ എന്തിന് 10 മിനിറ്റിൽ കൂടുതൽ സമയം എടുക്കുന്നത്Non_hope_speech,1
നികേഷിന്റെയും അദ്ദേഹത്തിന്റെ രാജുവേട്ടന്റെയും കഥ കേട്ടിട്ട് കരഞ്ഞു പോയത് ഞാൻ മാത്രമാണോHope_speech,1
മൊട്ട ചേട്ടൻ ഒരേപൊളിNon_hope_speech,1
ul Farisi me toonotmalayalam,0
Kore munne paranjit unde nn thonnunn prathapettan Old videos nokkinokNon_hope_speech,1
എല്ലാവര്ക്കും പിടിപെടാൻ ഉള്ള സാധ്യത പോലെ മാത്രമേ ഉള്ളൂNon_hope_speech,1
ഇവിടെ it കർ ഊബൻ ഇരിക്കുക അല്ലNon_hope_speech,1
ആഹാ നൗഫൽ ബ്രോയ് പുതിയ പരീക്ഷണം ആണ് ലോ വാക്കിലെ ല്Non_hope_speech,1
Avarude eshttathinu avar jeevikkate god bless youHope_speech,1
Anjaly Venugopal ivde coment idunna puthu thalamurakku like illeHope_speech,1
Varuthayaaa nammalll istapattpa aruda kuda chythallumNon_hope_speech,1
Thank you sir notmalayalam,0
PUBG BOYCOTT CHEYTHAL NJAN PUBG VPN VAZHI KALIKKUM ALLAPINNENon_hope_speech,1
Babu pavam aytt karyalla korach kozhitharam nirthanamNon_hope_speech,1
o അതെനിക്കറിയാം സാറേ പക്ഷേNon_hope_speech,1
യഥാർത്ഥത്തിൽ സമൂഹത്തിന്റെ അറിവില്ലായ്മക്കും മാനസിക വൈകല്യങ്ങൾക്കും ഇവർ പാത്രങ്ങൾ ആവുകയാണ് bisexualityHope_speech,1
ആണുങ്ങളുടെ മാനം കളയാന് വേണ്ടി ഓരോരോ ഊളകള് ഇറങ്ങിയിട്ടുണ്ട്Non_hope_speech,1
43 asswasam ayiiNon_hope_speech,1
Ningalum oola annoNon_hope_speech,1
Ara ethil wifeNon_hope_speech,1
ബ്രോ പറഞ്ഞ ഈ കോളേജ് ഹോസ്റ്റൽ തമിഴ് നാട്ടിൽ ആണോNon_hope_speech,1
കണ്ണിൽ ഉണ്ടാവുന്ന discoloration brown spotsNon_hope_speech,1
LooseR ബ്രോ ശെരിയാണ് സമ്മതിച്ചു ഞാൻ പറഞ്ഞത് ഇന്ത്യൻ ഫോൺ തന്നെ വേണം എന്നുള്ളവർക് ആണ്Non_hope_speech,1
നിങ്ങ പൊളിക്ക് ശോ എങ്ങനെ പൊളിക്കാനാNon_hope_speech,1
Mi pinne Indian ayatukond kuzhapam illallo alleNon_hope_speech,1
uc യും hello യും മാത്രമെ ഉപയോഗികുന്നുള്ളു രണ്ടു കളയാൻ പോകുവാ ഇതു പോലുള്ള ആപ്പ് ഇന്ത്യക്കാർക് നിർമിക്കാൻ കഴിയില്ലെ നമ്മൾ വെറും ഉപദേകതാക്കളാണു ഒന്നും നിർമ്മിക്കാനുള്ള ടെകനോളജി നമുക്കില്ല എന്നു മനസിലായിNon_hope_speech,1
Councilingiloode matan pattunna oru manasiga sthidhiyalle ithNon_hope_speech,1
Hai chechi how are younotmalayalam,0
Ethu video vannalam nallatho cheethayo ennu polum nokkanda dislike adikaan vendi kuree ennangal kashtam und dislikersNon_hope_speech,1
Njan kandathil atevum athikum gay ullathe tamil natilane bus standile ok poya eshttam pole e teams kanamNon_hope_speech,1
Arun sir soooppernotmalayalam,0
Xender share meno adsnotmalayalam,0
Rococo Homosexuality എന്നത് തന്റെ തന്നെ sex ൽ പെട്ടവരോട് മാനസികവും ശാരീരികവും ആയി തോന്നുന്ന അടുപ്പംHope_speech,1
Dr Arun nAudience nSonu Nikesh nEnnum santhoshaayi jeevikuHope_speech,1
PUBG alla PUBG Mobile Its korien annNon_hope_speech,1
പകരം ഉപയോഗിക്കാവുന്ന ആപ്ലിക്കേഷനുകളെ പറ്റി ഒരു വീഡിയോ ചെയ്യാമോNon_hope_speech,1
ആണും പെണ്ണും ആയിട്ട് കാര്യമില്ല നല്ല മനുഷ്യനാവണം ഇവർ നല്ലൊരു കുടുംബ ജീവിതത്തിനു മാതൃകയാണ്Hope_speech,1
Xender nu pakaram file transfer cheyan pattiya vere nalla app undo chettaNon_hope_speech,1
Ivar randu perum maala itta photo kandappol orupadu kuttapeduthiya aalanu njan Ithu kandappol Ella thetti daranayum MaryHope_speech,1
Hey karuthakotitta mansa ingalentha ee bha bha bha paranjondirikkneNon_hope_speech,1
കോവിഡ് സ്ഥിരീകരിച്ച വൃക്തി തൊട്ട ഒരു പേപ്പർ മൂന്നാമതൊരു വൃക്തി തൊട്ടാൽ രോഗ० പകരില്ലാന്നുറപ്പാണോ ഡോക്ടർNon_hope_speech,1
ഈ വൈറസിന് വായുവിൽ എത്ര നേരം നില്കാൻ കഴിയുംNon_hope_speech,1
കോപ്പ് പാഠം പഠിപ്പിക്കും രാഷ്ട്രീയ ഇച്ഛാശക്തി ഇല്ലാത്ത ദുർബല നേതൃത്വംമൂടി വെക്കലുംപതുങ്ങലും ഒതുക്കലുംഡൽഹിയിൽ ഇരുന്നു ഇടങ്കോലിടാതെ നിങ്ങൾ മാറി നിന്ന് സൈന്യത്തെ ഏല്പിച്ചു കൊടുത്താൽ മതി ആയുധങ്ങൾ കൈവശം വെക്കരുതെന്നു ഡൽഹിയിൽ ഇരുന്നു ഓർഡർ കൊടുത്തു പട്ടാളക്കാരെ rrചൈനക്കാരുടെ മുന്നിലേക്ക് കരുതിക്കൂട്ടി കൊലക്കു കൊടുത്ത കള്ള കോപ്പൻഇവന് ഒരു കോപ്പും വരില്ലNon_hope_speech,1
സംഭവം സീരിയസ് ആയിട്ടാണെങ്കിലും കോമഡി ആയിട്ടുണ്ട്Non_hope_speech,1
Pooja A chilappo 5Non_hope_speech,1
Pubg ഒരു korean company ആണ് develop ചെയ്തത് പക്ഷേ അതു mobile platformil publish ചെയ്യുന്നത് tencent എന്ന ചൈനീസ് company ആണ് Pc യിൽ ഇറക്കുന്നത് microsoft and sonyNon_hope_speech,1
കെവിൻ എന്ന കോട്ടിട്ടവൻ എന്തിനാ ഇവിടെ വന്നതെന്ന് മനസിലായില്ല എന്തോ ആണെന്ന് വിചാരിച്ചു വന്നു പക്ഷെ പൊളിഞ്ഞു പോയി പാവം നന്നായി ക്ഷീണിച്ചു വളിപ്പൻNon_hope_speech,1
Ningal pranayikk chechimareNon_hope_speech,1
Mi share vazhi files send chayamNon_hope_speech,1
devraj മനുഷ്യന്റെ പ്രകൃതിപരമായ വ്യവസ്ഥകൾക് അപ്പുറത്ത് അവന്റെ വികലമായ മനസ്സിന്റെ പിറകെ പോകുന്നത് വൃത്തകേട് അല്ലേNon_hope_speech,1
Adopt cheidha poreh chechinEthra ammamara swantham kuttiye kollunnadhadhupole makkal ammamare kollunnu sooooo adhoru sceneallaaaHope_speech,1
കെവിൻ ഇരുന്ന് പൊകയുന്നുണ്ട് പോയി ചത്തൂടെ മൈരെNon_hope_speech,1
Jose love you chetaa umaNon_hope_speech,1
Kevinenna oolaykku actor Vijay menonte jesture thonunnuNon_hope_speech,1
Not better perfect ennu paryuuuNon_hope_speech,1
Life Digital Laptops നെ കുറിച്ച് ഒരു വീഡിയോ ചെയ്യാമോ ചേട്ടാNon_hope_speech,1
Njan gay aanu venoNon_hope_speech,1
ദാരിദ്ര്യം പിടിച്ച ചാനൽനല്ല പ്രോത്സാഹനം അയ്യേവേറെ ആരേയും കിട്ടിയില്ലേ ഇനി ഇതൊക്കെ അനുകരിച്ചു മാതൃക ആക്കാന് യുവാക്കളും യുവതികളും മല്സരിച്ചു നോക്കുംNon_hope_speech,1
Ithoke Google search chaithaal kittumallo but topic kollam aa saadhu jeevikal evidengilum poyi jeevikatteHope_speech,1
Pubg uninstall ചെയ്തുള്ള കളി ഒന്നും ഇല്ലNon_hope_speech,1
ഇവനേതാ മരപ്പൊട്ടൻ എല്ലാറ്റിനും പഠനം നടത്താൻ പഠനമെന്താണ് എന്ന് അറിയാത്ത മരക്കഴുത എവിടെ നിന്ന് കിട്ടി കറുത്ത കോട്ടിട്ട ബൂലോക തോൽവിNon_hope_speech,1
2 നീച ജന്മങ്ങൾ അവസാന നാളിന്റെ അടയാളം ഊളകൾ tfoo ഓക്കാനിച്ചു തുപ്പാൻ തോനുന്നുNon_hope_speech,1
എജ്ജാതി കോമഡി ചിരിച്ചു പണ്ടാരം ഇടങ്ങിNon_hope_speech,1
Elamkulam 49Non_hope_speech,1
അത് നിങ്ങൾ അങ്ങ് പറഞ്ഞാൽ മതിയോNon_hope_speech,1
Sir nEe varanda chuma ennu prnjaal sherikum enghane Aanu pls rplyNon_hope_speech,1
Slender man muzhuvan kandilla tou pedichu mattieth super presentationNon_hope_speech,1
Kp vettu Kala bro Avan parimithamaya Loka vivaram vechu parayunatha kettitu veedum pinne nal kavalayum Anu avate jeevitham Non_hope_speech,1
SIVADASnotmalayalam,0
Vk guuctrNon_hope_speech,1
voice currectnotmalayalam,0
Aarananu 80 kkNon_hope_speech,1
Sir pinneed nammalu chodicha karyangalu detail aayi video cheyyaranu pathivu Apol athu kooduthal aalukalku upakaarappedum Ipo mikkavaarum coronaye kurichaavum kooduthal videos Ipol athyavashyamaaya kaaryam athaanalloNon_hope_speech,1
Endhinaanu Oru vivaravum vidhyabhyasavum ellathavane okke vilich kaaryangal chodhikkunnath avare onnichu jeevikkaan vittukoodeNon_hope_speech,1
പിന്നെ ആ ഈച്ച കഥ എനിക്കിഷപെട്ടു പൊടി തട്ടി വച്ചോNon_hope_speech,1
geethu sunny ഗീതു chechi okNon_hope_speech,1
ea randu perudeyum achanmar onnu manassu vechirunnu enkil evar ea oru vedhiyil undakumayirunnillaNon_hope_speech,1
Superbeam play storeil kittunillaNon_hope_speech,1
Ella vidha anugrahangalum undakatteHope_speech,1
Good job DRnotmalayalam,0
Ent saundaryamith frndship koodi love akunathan oraycha vittninal sadarana lifelek pokavunatheyullu Non_hope_speech,1
പ്രണയം എന്ന പേരില് ഒരു അമ്മ അച്ഛൻ ഉണ്ടായിരുന്നു എന്നത് മറന്നു പോയ നീ കൈയടി അര്ഹിക്കുന്നില്ല എന്തായാലും നിന്റെ അമ്മ അച്ഛൻ അത് കഴിഞ്ഞു മതി ഈ വികാരംNon_hope_speech,1
ആ പൊട്ടൻ കെവിൻ കോട്ടും ശുട്ടും ഇട്ട് വന്നിട്ട് ഓന്റെ ബായിപൂട്ടിപ്പോയിNon_hope_speech,1
Agatham എന്താണ് അതിന്റെ അർത്ഥംNon_hope_speech,1
Ashwin പറഞ്ഞ ലേഡീസ് hostel എറണാകുളത്തു ഉള്ളതാണോSaintNon_hope_speech,1
എന്തുകൊണ്ടാണ് ഫ്രാൻസിസ് മാർപ്പാപ്പ ഇത് അംഗീകരിച്ചത് nനിവർത്തിയില്ലാത്തോണ്ട്Non_hope_speech,1
കൊറോണ വൈറസ് രോഗം ഒരിക്കൽ വന്ന് രോഗം ഭേദമായാൽ വീണ്ടും ഈ രോഗം വരുമോNon_hope_speech,1
Daiva shrishtiyalla daivam undonnariyilla appozha avante daiva shrishtiNon_hope_speech,1
P Mathew ആമേൻNon_hope_speech,1
Ini kerala culture enoke aarenkilum pukazhtthi parayan patuoNon_hope_speech,1
P Roy Edo stThomas വന്നിട്ടില്ല Non_hope_speech,1
Ponnu haiNon_hope_speech,1
വരും തലമുറയ്ക്ക് വേണ്ടി പ്രാർത്ഥിക്കാംNon_hope_speech,1
Make in india eppo varun umayappaNon_hope_speech,1
താങ്കളൊരു മലയാളിയും ഭാരതീയനുമല്ലേ എന്നിട്ടെന്താണ് jioswitchNon_hope_speech,1
enikum athan vendathNon_hope_speech,1
Sir xenderinnu pakaram oru sharing app parayoNon_hope_speech,1
Your attitude next level bronotmalayalam,0
ഇത് കണ്ടിട്ട് നിങ്ങക്ക് എന്തെങ്കിലും ഇത്സാഹം തോന്നിയോnnഇങ്ങനെ ഒരു ഇന്റർവ്യൂ കാണുമ്പോഴേക്കും ഗേ ആയിപ്പോകും എന്ന് പറഞ്ഞുവരുന്നവർ ഒന്നാലോചിച്ചു നോക്കുകNon_hope_speech,1
ഗോവളർത്തൽ 24 ച്ചന്ദ കുട്ടികൾഉണ്ടാക്കുന്നതല്ല വിവാഹം മെട്ടക്ക് ഒരുത്തനെറെടിയാക്കിക്കെടുക്കു മനുഷനെ മൃഗമാക്കി ജീവിക്കാൻ നിയമം ഉണ്ടാക്കാൻ 24 ൽ അവസരം ഒരുക്കി തരും മൃഗങ്ങളായി നടക്കുന്നവർക്ക് വാദിക്കാൻ പോകുന്നവർ പെട്ടൻമാർ പശുക്കളെ കല്ലാണം കഴിക്കുന്നതാണ് ഇവർക്ക് നല്ലത് അതാണ് വെറെയ്റ്റ് ആക്കും ഇവർNon_hope_speech,1
Xender കളഞ്ഞു Files go വഴി സിനിമ സെന്റ് ചെയ്തു Google files go ഫോണിൽ അത്യാവശ്യം ഉണ്ടായിരിക്കേണ്ട ആപ് ആണ്Non_hope_speech,1
അടുത്ത എപ്പിസോഡ് പറയും ഓക്കേNon_hope_speech,1
എനിക്ക് രജിത് സർനെ ഓർമ വന്നു കാരണം അദ്ദേഹം ഒരു ചാനലിൽ ഇതിനെ കുറിച് പറയുന്ന ഞാൻ കേട്ടിട്ടുണ്ട്n Nice vidNon_hope_speech,1
Jayan thanks But arum girls arum varilla arelum undo lesibean aya kuttyNon_hope_speech,1
പ്രകൃതി വിരുദ്ധ വിവാഹംNon_hope_speech,1
Varghese നിങ്ങൾ ഉദ്ദേശിക്കുന്നപോലെയുള്ള ഭൂതം ഒന്നും അല്ലഅവരും രണ്ട് മനുഷ്യർ ആണ്Hope_speech,1
Good messagenotmalayalam,0
ആ കെവിനെ മാറ്റി ഒരു മുക്രിയെ കൊണ്ടിരുത്തിയിരുന്നങ്കിൽ കാണാമായിരുന്നു എല്ലാത്തിനേം വലിച്ചുകീറി ഒട്ടിക്കുന്നതുNon_hope_speech,1
Ivanokke ingana ullavare ishtapedu kalam mari ivanokke pennu ketti ennit chathichilla athil sandoshamNon_hope_speech,1
ഇവിടെ ഇവർ എന്താണു ഇവർ ആരാന്നു എന്നു ഒന്നു അറിയില്ലNon_hope_speech,1
Chetta appo free fire made in യാദാണ് Non_hope_speech,1
Ennik oru doubt undNon_hope_speech,1
Love you amma amma karayalle plsHope_speech,1
blessed one kevin GBUnotmalayalam,0
കോട്ട് മൈരൻടെ കാരണംനോക്കി ഒന്ന് പൊട്ടിക്ക് മോട്ടേNon_hope_speech,1
Pnotmalayalam,0
Kevin pottanNon_hope_speech,1
Arorumillatha oru kunju ivarude jeevithathil vanna punniyam cheytha kutty ayirikumHope_speech,1
Nigal kannunna kanninda kuyappama athupolla nammuda nadindaumNon_hope_speech,1
Sumayya Ja haha whts msg idu nmb poiNon_hope_speech,1
അതൊരു ഇതാണ് ആ ഇത് ഒരു ഇതാണ് എന്താണ് കെവിനേ എണീറ്റ് പൊക്കൂടെNon_hope_speech,1
Shoukku eth prolsahipichalum ningalk oru men od intrest thonunila enkil issue elalo Engane ulavar jeevikatey Avarey veruthey vidam Rape case oke promot cheyatbirikanulatha athyam cheyendath Aland ee pavangaley adichamarthal ala Arum ariyandirikumbol evar rahasyam ayi boy kidsney misuse cheyuna situation varum Ath ozhivakikooodeyHope_speech,1
Ee coronakalathu ellavarum full helmetmask and glows nirbandamakkanam GOD IS NATURALHope_speech,1
Adipoli baa pokamsherikum aara psychonn ippam manasilayiNon_hope_speech,1
Ithile comments nokkiya mathieth vibhagam alkkarkkanu kuru pottunnathennuNon_hope_speech,1
Deep pakuthi oolakal poreNon_hope_speech,1
Xender alladha vera Oru Chinese app ente pH illa Jai HindNon_hope_speech,1
KP കാത്തിരുന്നു കാണാംNon_hope_speech,1
Happy wedding anniversary suryamma ishan ikkka Hope_speech,1
kiran ഇസ് ലാമിനെ ശരിക്ക് പഠിക്ക് അപ്പോൾ മനസ്സിലാകുംNon_hope_speech,1
Subscribe ചെയ്യാമോ PlsNon_hope_speech,1
Madappally സ്നേഹം മാത്രം ഒള്ളു ആല്ലേNon_hope_speech,1
എല്ലാം Non_hope_speech,1
വായ ഒരു പരിവമായിട്ടുണ്ട്Non_hope_speech,1
Yea pls respondnotmalayalam,0
അങ്ങിനെ എങ്കിൽ അങ്ങ് കളഞ്ഞേക്ക്Non_hope_speech,1
I LOVE MY INDlA sari yannNon_hope_speech,1
Ithokke janikkumbozhe sambhavikkunnathalla cherupathil nalla counseling kodutha maravunnathe ollu athippo valarnnu valarnnu vere level ethi ithokke prakruthivirudham thanne aanu ente abhiprayam avarude freedom th il idapedunnillaNon_hope_speech,1
ശരീരത്തിലെ മുറിവിലൂടെ covid 19 പകരുമോ വൈറസ് ബാധിച്ചതിന് ശേഷം എത്ര ദിവസം കഴിഞ്ഞു ടെസ്റ്റ് പോസിറ്റീവ് ആകും Non_hope_speech,1
Iduppellu matti vekkunnna surgery director mr Sachiyude demise aayi bandhappettu kettu enthu sahacharyathil aanu ithu chaiyendi varunnathu enthokkeyaanu risks ennoru video chaiyumoNon_hope_speech,1
അരുണിനൊടുള്ള ബഹുമാനം വെച്ച് കൊണ്ടു തന്നെ പറയട്ടെNon_hope_speech,1
Aziz Shamsudeen പ്രകൃതി വികൃതി ടീംസ് വന്നല്ലോNon_hope_speech,1
Jio switch paranjilla kettoNon_hope_speech,1
Arun sir nnalla avatharanamHope_speech,1
ആ ലാസ്റ്റ് മഞ്ഞ ശർട്ട് ഇട്ട് ചോദ്യം ചോതിച്ച മൈൻ ഏതാണ്Non_hope_speech,1
Eni varunna society evarkkumkudy ullathagum kevinellavarum ageekarikunna oru status evarkku kittumHope_speech,1
Nombinte sheenam ishankade face il kanamHope_speech,1
നാണം ഉണ്ടോ താനെന്തുവാ ദൈവത്തിന്റെ ഇടംകൈ ആണോ ദൈവം അവരെ അങ്ങനെ യാണ് സൃഷ്ടിച്ചത് എങ്കിൽ തനിക്കെന്തുവാടോ ജീവികൾക്കിടയിലും Homosexuality ഉണ്ട് Homosexuality നാച്ചുറൽ ആണ്Hope_speech,1
murali ayikotte namukoru culture undu athokke malayalies marakkuva foriegn culture varunu thats allNon_hope_speech,1
HISHAM THANGAL edaa potta njan oru complete atheist aan ninte quranun pariyum onn poda muslim muslim mathavum varunnathin mumbum ivude bhoomi undayirunnu manushyarum undayirunnu nee thanneyaada ee nadinte shaapam manushyanum mrigavum bandam manasilaayi enn karuthi elaa karyathilum compare cheyaan patuoda pashu chanakam idum enn karuthi manushyan chanakam idarundo patti korakkum pole manushyan kurakuvoNon_hope_speech,1
താങ്ക്യൂ ഡോക്ടർ ഡോക്ടറുടെ വാക്കുകൾ എല്ലാവർക്കും ആശ്വാസം പകരുന്ന വാക്കുകൾ ഇനിയും ഒരുപാട് വീഡിയോകൾ ചെയ്യാൻ ദൈവം അനുഗ്രഹിക്കട്ടെ എപ്പോഴും ദൈവാനുഗ്രഹം ഉണ്ടാകും ഞാൻ ആത്മാർത്ഥമായി പ്രാർത്ഥിക്കുംHope_speech,1
Samsung made in India allaNon_hope_speech,1
